label,class,cond,abs_disc,eqn,bad_lfactors,is_gl2_type,end_alg,geom_end_alg,st_group,Lhash,sealed
8601.a.404247.1,8601.a,8601,404247,"""[[217,-331,146,0,-12,1],[1,0,0,1]]""","""[[3,[1,1,1,-3]],[47,[1,-7,53,-47]],[61,[1,9,51,-61]]]""",False,Q,Q,USp(4),419722563316127936,0
8604.a.34416.1,8604.a,8604,34416,"""[[0,-1,0,-32,32,-10,1],[0,1]]""","""[[2,[1,1,2]],[3,[1,0,1]],[239,[1,1,239,239]]]""",False,Q,Q,USp(4),1652744552457306276,0
8604.b.825984.1,8604.b,8604,825984,"""[[0,-1,2,1,0,1],[1,0,0,1]]""","""[[2,[1,0,-1]],[3,[1,1,1]],[239,[1,7,245,239]]]""",False,Q,Q,USp(4),1635498005445925660,0
8610.a.353010.1,8610.a,8610,353010,"""[[-9,13,7,-8,-2,1],[1,0,0,1]]""","""[[2,[1,0,1,2]],[3,[1,1,3,3]],[5,[1,1,3,-5]],[7,[1,1,5,-7]],[41,[1,9,31,-41]]]""",False,Q,Q,USp(4),693820349699403124,0
8612.a.17224.1,8612.a,8612,17224,"""[[0,2,0,1,-2],[1,0,0,1]]""","""[[2,[1,0,-1]],[2153,[1,-8,2144,2153]]]""",False,Q,Q,USp(4),1706686693924015656,0
8622.a.17244.1,8622.a,8622,17244,"""[[-1,3,-4,3,-1],[1,0,0,1]]""","""[[2,[1,0,1,2]],[3,[1,2,1]],[479,[1,39,439,-479]]]""",False,Q,Q,USp(4),2123251892705106438,0
8624.a.965888.1,8624.a,8624,965888,"""[[4,-4,0,-2,1],[0,0,1,1]]""","""[[2,[1,1]],[7,[1,4,7]],[11,[1,3,7,-11]]]""",False,Q,Q,USp(4),864901716142968237,0
8640.a.17280.1,8640.a,8640,17280,"""[[-30,0,8,0,3],[0,1,0,1]]""","""[[2,[1,-1]],[3,[1,1]],[5,[1,-1,3,5]]]""",True,Q x Q,Q x Q,SU(2)xSU(2),1887479837893349158,0
8640.b.17280.1,8640.b,8640,17280,"""[[30,0,8,0,-4],[0,1,0,1]]""","""[[2,[1,-1]],[3,[1,-1]],[5,[1,-1,3,5]]]""",True,Q x Q,Q x Q,SU(2)xSU(2),214716409439466891,0
8640.c.552960.1,8640.c,8640,552960,"""[[-4,4,4,-1,1,1],[]]""","""[[2,[1]],[3,[1,-2,3]],[5,[1,1,5,5]]]""",False,Q,Q,USp(4),117622200197415253,0
8642.a.138272.1,8642.a,8642,138272,"""[[20,-42,25,0,-5],[0,1,1,1]]""","""[[2,[1,2,3,2]],[29,[1,7,21,-29]],[149,[1,19,167,149]]]""",False,Q,Q,USp(4),1999495099706718359,0
8646.a.285318.1,8646.a,8646,285318,"""[[-1,3,7,11,7,3],[0,1]]""","""[[2,[1,1,2,2]],[3,[1,0,2,-3]],[11,[1,-5,15,-11]],[131,[1,-13,143,-131]]]""",False,Q,Q,USp(4),604522866572218884,0
8648.a.553472.1,8648.a,8648,553472,"""[[-2,8,-7,2,-12,4],[0,1]]""","""[[2,[1,1]],[23,[1,-10,32,-23]],[47,[1,2,48,47]]]""",False,Q,Q,USp(4),1804953972719185946,0
8649.a.233523.1,8649.a,8649,233523,"""[[-70,-47,7,3,-3],[1,1,0,1]]""","""[[3,[1,2,1]],[31,[1,2,1]]]""",True,RM,RM,SU(2)xSU(2),116997001905869238,0
8649.a.77841.1,8649.a,8649,77841,"""[[0,-2,1,1],[1,1,0,1]]""","""[[3,[1,2,1]],[31,[1,2,1]]]""",True,RM,RM,SU(2)xSU(2),116997001905869238,0
8649.b.700569.1,8649.b,8649,700569,"""[[-1,-8,-22,-21,2,9],[0,1,1]]""","""[[3,[1,-3,3]],[31,[1,-4,31]]]""",True,CM,M_2(Q),E_6,1033630882519166025,0
8649.c.700569.1,8649.c,8649,700569,"""[[0,-1,4,13,9,1],[0,1,1]]""","""[[3,[1,0,3]],[31,[1,-4,31]]]""",True,CM,M_2(Q),E_6,331343453098827574,0
8650.a.173000.1,8650.a,8650,173000,"""[[-1,2,-2,0,1],[1,0,0,1]]""","""[[2,[1,0,1,-2]],[5,[1,3,5]],[173,[1,-1,173,-173]]]""",False,Q,Q,USp(4),1257093402369588704,0
8655.a.43275.1,8655.a,8655,43275,"""[[0,1,4,5,2,1],[0,1]]""","""[[3,[1,-1,3,-3]],[5,[1,-3,7,-5]],[577,[1,39,615,577]]]""",False,Q,Q,USp(4),2223852258280402618,0
8657.a.8657.1,8657.a,8657,8657,"""[[0,0,-1,0,1,-1],[1,1,0,1]]""","""[[11,[1,1,11,11]],[787,[1,-33,819,-787]]]""",False,Q,Q,USp(4),304529932055517134,0
8660.a.34640.1,8660.a,8660,34640,"""[[3,-11,8,4,-4],[1,0,0,1]]""","""[[2,[1,0,1]],[5,[1,1,3,-5]],[433,[1,7,439,433]]]""",False,Q,Q,USp(4),28208585572310828,0
8660.b.554240.1,8660.b,8660,554240,"""[[1,1,-3,-3],[0,1,1,1]]""","""[[2,[1,0,-1]],[5,[1,3,1,-5]],[433,[1,-19,451,-433]]]""",False,Q,Q,USp(4),753497776957056949,0
8664.a.17328.1,8664.a,8664,17328,"""[[-3,0,5,0,-2],[0,0,0,1]]""","""[[2,[1,2,2]],[3,[1,3,5,3]],[19,[1,2,1]]]""",True,Q x Q,Q x Q,SU(2)xSU(2),1540954175354049029,0
8664.b.329232.1,8664.b,8664,329232,"""[[14,0,17,0,7,0,1],[1]]""","""[[2,[1,0,2]],[3,[1,3,5,3]],[19,[1,-2,1]]]""",True,Q x Q,Q x Q,SU(2)xSU(2),554061565137765306,0
8664.c.658464.1,8664.c,8664,658464,"""[[0,0,2,2,4,-2],[1,1]]""","""[[2,[1,-1]],[3,[1,2,4,3]],[19,[1,2,1]]]""",True,Q x Q,Q x Q,SU(2)xSU(2),1345896515787624574,0
8666.a.970592.1,8666.a,8666,970592,"""[[217,208,-31,-56,6,7],[0,1,1]]""","""[[2,[1,0,1,-2]],[7,[1,-4,10,-7]],[619,[1,-39,579,619]]]""",False,Q,Q,USp(4),629374869494261805,0
8670.a.8670.1,8670.a,8670,8670,"""[[-1,0,-2,0,-2,0,-1],[0,1,1]]""","""[[2,[1,0,1,2]],[3,[1,-1,1,3]],[5,[1,5,9,5]],[17,[1,0,-1]]]""",True,Q x Q,Q x Q,SU(2)xSU(2),1697135711694053610,0
8670.b.312120.1,8670.b,8670,312120,"""[[8,23,42,43,34,15,5],[0,1,1]]""","""[[2,[1,0,1,2]],[3,[1,-3,5,-3]],[5,[1,1,5,5]],[17,[1,0,-1]]]""",True,Q x Q,Q x Q,SU(2)xSU(2),885472195992794983,0
8673.a.60711.1,8673.a,8673,60711,"""[[-64,-4,32,0,-5],[1,0,0,1]]""","""[[3,[1,0,2,3]],[7,[1,1,7]],[59,[1,5,63,59]]]""",False,Q,Q,USp(4),1443105541299170305,0
8697.a.26091.1,8697.a,8697,26091,"""[[-22,20,9,-9,-2,1],[1,0,0,1]]""","""[[3,[1,2,4,3]],[13,[1,3,9,-13]],[223,[1,17,239,223]]]""",False,Q,Q,USp(4),664077733738452199,0
8704.a.147968.1,8704.a,8704,147968,"""[[-6,4,8,-4,-3],[0,0,1,1]]""","""[[2,[1,1]],[17,[1,-3,19,-17]]]""",False,Q,Q,USp(4),2024104033959864605,0
8704.b.557056.1,8704.b,8704,557056,"""[[5,-16,31,-34,27,-12,4],[1]]""","""[[2,[1]],[17,[1,-1,15,17]]]""",True,Q x Q,CM x Q,N(U(1)xSU(2)),2153648590163745860,0
8704.c.591872.1,8704.c,8704,591872,"""[[-5,-28,-47,-4,53,34],[0,0,1]]""","""[[2,[1,1]],[17,[1,-3,19,-17]]]""",False,Q,Q,USp(4),994669645675298674,0
8711.a.8711.1,8711.a,8711,8711,"""[[0,0,-2,0,1,-1],[1,1,1]]""","""[[31,[1,8,22,-31]],[281,[1,1,279,-281]]]""",False,Q,Q,USp(4),1558328030273466141,0
8714.a.8714.1,8714.a,8714,8714,"""[[0,-1,0,2],[1,0,0,1]]""","""[[2,[1,2,3,2]],[4357,[1,35,4321,-4357]]]""",False,Q,Q,USp(4),624978994621196501,0
8715.a.43575.1,8715.a,8715,43575,"""[[-1,-3,-2,1,0,-1],[1,0,0,1]]""","""[[3,[1,2,0,-3]],[5,[1,-1,3,5]],[7,[1,6,12,7]],[83,[1,-11,71,83]]]""",False,Q,Q,USp(4),884411943496116848,0
8719.a.8719.1,8719.a,8719,8719,"""[[0,1,2],[1,1,1,1]]""","""[[8719,[1,-109,8609,8719]]]""",False,Q,Q,USp(4),979598565424423375,0
8720.a.34880.1,8720.a,8720,34880,"""[[0,-1,1,1],[1,1,1,1]]""","""[[2,[1]],[5,[1,2,6,5]],[109,[1,12,120,109]]]""",False,Q,Q,USp(4),463875917817619820,0
8726.a.8726.1,8726.a,8726,8726,"""[[0,1,0,-3,5,-3,1],[1,1]]""","""[[2,[1,1,0,-2]],[4363,[1,69,4431,4363]]]""",False,Q,Q,USp(4),907515860038459110,0
8726.b.558464.1,8726.b,8726,558464,"""[[-1,-1,2,2,1],[0,0,1,1]]""","""[[2,[1,1,0,-2]],[4363,[1,-67,4295,4363]]]""",False,Q,Q,USp(4),1861557011915686741,0
8727.a.235629.1,8727.a,8727,235629,"""[[0,0,-3,-1,8,9],[1]]""","""[[3,[1,1,3,3]],[2909,[1,79,2829,-2909]]]""",False,Q,Q,USp(4),1995849167211469914,0
8728.a.279296.1,8728.a,8728,279296,"""[[-4,-8,-5,-1],[0,0,1,1]]""","""[[2,[1,1]],[1091,[1,16,1106,1091]]]""",False,Q,Q,USp(4),222017492669767906,0
8730.a.235710.1,8730.a,8730,235710,"""[[0,1,44,491,44,1],[0,1,1]]""","""[[2,[1,0,1,-2]],[3,[1,0,-1]],[5,[1,1,3,-5]],[97,[1,-3,99,-97]]]""",True,Q x Q,Q x Q,SU(2)xSU(2),1341031164259943185,0
8739.a.235953.1,8739.a,8739,235953,"""[[495,288,-23,1,16,0,-1],[0,1,1]]""","""[[3,[1,2,1]],[971,[1,-11,959,971]]]""",False,Q,Q,USp(4),1776578372005530867,0
8742.a.8742.1,8742.a,8742,8742,"""[[0,1,-20,99,-20,1],[0,1,1]]""","""[[2,[1,0,1,-2]],[3,[1,-1,3,-3]],[31,[1,5,35,31]],[47,[1,9,55,47]]]""",True,Q x Q,Q x Q,SU(2)xSU(2),1911639959742911779,0
8742.b.8742.1,8742.b,8742,8742,"""[[-1,0,-1],[1,0,0,1]]""","""[[2,[1,0,1,2]],[3,[1,1,3,3]],[31,[1,-7,37,-31]],[47,[1,3,49,47]]]""",False,Q,Q,USp(4),2302423968093662065,0
8747.a.8747.1,8747.a,8747,8747,"""[[-2,4,-2,-3,0,1],[1,1,0,1]]""","""[[8747,[1,101,8645,-8747]]]""",False,Q,Q,USp(4),1498321820258411425,0
8752.a.560128.1,8752.a,8752,560128,"""[[0,1,7,10,-11,4],[0,1]]""","""[[2,[1,-1,2]],[547,[1,13,559,547]]]""",False,Q,Q,USp(4),1598432833373774605,0
8753.a.8753.1,8753.a,8753,8753,"""[[-2,-3,1,1,-1],[1,1,0,1]]""","""[[8753,[1,33,8719,-8753]]]""",False,Q,Q,USp(4),1253314573778153290,0
8757.a.8757.1,8757.a,8757,8757,"""[[0,1,2,-1,-2,1],[1]]""","""[[3,[1,0,1]],[7,[1,2,4,-7]],[139,[1,-11,127,139]]]""",False,Q,Q,USp(4),319475672898923696,0
8764.a.17528.1,8764.a,8764,17528,"""[[-2,-4,3,0,0,-1],[1,1,0,1]]""","""[[2,[1,1,1]],[7,[1,4,10,7]],[313,[1,19,293,-313]]]""",False,Q,Q,USp(4),31306532967184601,0
8764.b.61348.1,8764.b,8764,61348,"""[[0,-3,6,1,-18,-1],[1,1,1]]""","""[[2,[1,0,1]],[7,[1,3,9,7]],[313,[1,15,297,-313]]]""",False,Q,Q,USp(4),2172670190759497823,0
8768.a.8768.1,8768.a,8768,8768,"""[[-1,-4,-7,-3,0,1],[1,0,1]]""","""[[2,[1,-1,2]],[137,[1,-19,155,-137]]]""",False,Q,Q,USp(4),139626928603620667,0
8768.b.8768.1,8768.b,8768,8768,"""[[-1,2,1,2,1],[0,0,1,1]]""","""[[2,[1,1,2]],[137,[1,-9,127,137]]]""",False,Q,Q,USp(4),710633988185158166,0
8780.a.17560.1,8780.a,8780,17560,"""[[0,2,1,-8,-7,1],[0,1,1]]""","""[[2,[1,0,-1]],[5,[1,1,5,5]],[439,[1,15,423,-439]]]""",False,Q,Q,USp(4),336250867433441156,0
8780.b.280960.1,8780.b,8780,280960,"""[[2,-6,3,1,3,-4],[0,1,1]]""","""[[2,[1,2,1]],[5,[1,-1,5,-5]],[439,[1,27,411,-439]]]""",False,Q,Q,USp(4),1171999676724176454,0
8784.a.140544.1,8784.a,8784,140544,"""[[-3,6,-1,-4,1,1],[]]""","""[[2,[1]],[3,[1,0,-1]],[61,[1,11,71,61]]]""",False,Q,Q,USp(4),2160534772727433087,0
8784.b.316224.1,8784.b,8784,316224,"""[[0,-1,0,1,0,2],[1,0,1]]""","""[[2,[1,-1]],[3,[1,0,1]],[61,[1,-1,59,61]]]""",False,Q,Q,USp(4),745938149970377010,0
8788.a.17576.1,8788.a,8788,17576,"""[[-1,3,-3,0,-1],[0,1,1,1]]""","""[[2,[1,0,-1]],[13,[1,-1]]]""",True,Q x Q,Q x Q,SU(2)xSU(2),256355113302156801,0
8788.b.562432.1,8788.b,8788,562432,"""[[1,1,3,2,3,1,1],[0,1,1]]""","""[[2,[1,-2,1]],[13,[1,1]]]""",True,Q x Q,Q x Q,SU(2)xSU(2),1950724229188685012,0
8794.a.70352.1,8794.a,8794,70352,"""[[0,-4,0,5,0,-3,1],[0,1]]""","""[[2,[1,-1,2,-2]],[4397,[1,67,4463,4397]]]""",False,Q,Q,USp(4),1916465069436462531,0
8796.a.140736.1,8796.a,8796,140736,"""[[0,-1,0,1,-2,1],[1,0,0,1]]""","""[[2,[1,0,-1]],[3,[1,2,4,3]],[733,[1,15,747,733]]]""",False,Q,Q,USp(4),1046253975700405354,0
8796.a.949968.1,8796.a,8796,949968,"""[[-9,33,-32,-6,13,1],[0,1,1]]""","""[[2,[1,0,-1]],[3,[1,2,4,3]],[733,[1,15,747,733]]]""",False,Q,Q,USp(4),1046253975700405354,0
8800.a.17600.1,8800.a,8800,17600,"""[[1,-5,11,-14,12,-6,2],[1]]""","""[[2,[1]],[5,[1,-2,1]],[11,[1,-5,15,-11]]]""",True,Q x Q,Q x Q,SU(2)xSU(2),1752837158563489427,0
8800.b.70400.1,8800.b,8800,70400,"""[[0,-1,2,0,-1,1],[]]""","""[[2,[1]],[5,[1,0,1]],[11,[1,5,5,-11]]]""",False,Q,Q,USp(4),2228445644617544011,0
8800.c.88000.1,8800.c,8800,88000,"""[[-4,-10,-18,-18,-14,-6,-2],[1]]""","""[[2,[1]],[5,[1,2,1]],[11,[1,1,11,11]]]""",True,Q x Q,Q x Q,SU(2)xSU(2),2294591144383058020,0
8803.a.8803.1,8803.a,8803,8803,"""[[2,5,0,-3,0,1],[0,0,0,1]]""","""[[8803,[1,-78,8880,-8803]]]""",False,Q,Q,USp(4),213175163489762172,0
8813.a.8813.1,8813.a,8813,8813,"""[[5,-7,-1,2],[1,0,1,1]]""","""[[7,[1,1,7,7]],[1259,[1,43,1215,-1259]]]""",False,Q,Q,USp(4),1732852529138927041,0
8813.b.8813.1,8813.b,8813,8813,"""[[1,2,1,1,1],[1,0,1,1]]""","""[[7,[1,-3,9,-7]],[1259,[1,41,1299,1259]]]""",False,Q,Q,USp(4),1758309825636546008,0
8817.a.8817.1,8817.a,8817,8817,"""[[1,1,-1,-3,-2],[0,0,0,1]]""","""[[3,[1,3,5,3]],[2939,[1,-86,2852,2939]]]""",False,Q,Q,USp(4),2057782601973351689,0
8818.a.17636.1,8818.a,8818,17636,"""[[0,-1,-2,0,3,2],[1,1,1]]""","""[[2,[1,2,3,2]],[4409,[1,11,4397,-4409]]]""",False,Q,Q,USp(4),1745938343315158766,0
8825.a.220625.1,8825.a,8825,220625,"""[[0,2,-3,-4,2,2],[1,0,0,1]]""","""[[5,[1,-2,1]],[353,[1,17,335,-353]]]""",False,Q,Q,USp(4),1299499899010435167,0
8831.a.8831.1,8831.a,8831,8831,"""[[0,0,0,0,-1,1],[1,1]]""","""[[8831,[1,-59,8889,-8831]]]""",False,Q,Q,USp(4),1907183054175664364,0
8831.b.8831.1,8831.b,8831,8831,"""[[3,-2,7,-3,5,-1,1],[0,1]]""","""[[8831,[1,-71,8901,-8831]]]""",False,Q,Q,USp(4),460273898251051225,0
8832.a.17664.1,8832.a,8832,17664,"""[[1,-1,0,2,-2,1],[]]""","""[[2,[1]],[3,[1,2,4,3]],[23,[1,-3,19,23]]]""",False,Q,Q,USp(4),1227319493855503466,0
8832.b.17664.1,8832.b,8832,17664,"""[[1,-2,2,0,-1,1],[]]""","""[[2,[1]],[3,[1,2,0,-3]],[23,[1,5,27,23]]]""",False,Q,Q,USp(4),2197185738724001128,0
8832.b.282624.1,8832.b,8832,282624,"""[[-516,24,115,-2,-9],[0,0,0,1]]""","""[[2,[1]],[3,[1,2,0,-3]],[23,[1,5,27,23]]]""",False,Q,Q,USp(4),2197185738724001128,0
8835.a.503595.1,8835.a,8835,503595,"""[[-7,17,-2,-15,1,3],[0,0,1]]""","""[[3,[1,0,2,3]],[5,[1,1,5,5]],[19,[1,-2,20,-19]],[31,[1,1,29,-31]]]""",False,Q,Q,USp(4),1243087761668578972,0
8838.a.8838.1,8838.a,8838,8838,"""[[2,-1,2,2],[0,0,1,1]]""","""[[2,[1,1,0,-2]],[3,[1,0,1]],[491,[1,-18,508,-491]]]""",False,Q,Q,USp(4),1456177128920493973,0
8838.b.424224.1,8838.b,8838,424224,"""[[0,0,0,1,1,-3,1],[1,1]]""","""[[2,[1,1,0,-2]],[3,[1,1,1]],[491,[1,5,495,491]]]""",False,Q,Q,USp(4),1415898040068083959,0
8842.a.70736.1,8842.a,8842,70736,"""[[1,-1,0,-1,-1,1],[0,1,0,1]]""","""[[2,[1,1,0,-2]],[4421,[1,7,4427,4421]]]""",False,Q,Q,USp(4),1520597796261323288,0
8847.a.26541.1,8847.a,8847,26541,"""[[0,1,1,0,1],[1,1,1,1]]""","""[[3,[1,1,1]],[983,[1,-12,994,-983]]]""",False,Q,Q,USp(4),1506917866617427591,0
8850.a.17700.1,8850.a,8850,17700,"""[[8,-69,196,-214,51,2],[1,1,1]]""","""[[2,[1,2,3,2]],[3,[1,1,3,3]],[5,[1,-2,1]],[59,[1,5,63,59]]]""",True,Q x Q,Q x Q,SU(2)xSU(2),372329082829520704,0
8860.a.70880.1,8860.a,8860,70880,"""[[0,-1,-1,1,-1],[1,0,0,1]]""","""[[2,[1,0,-1]],[5,[1,2,2,-5]],[443,[1,11,431,-443]]]""",False,Q,Q,USp(4),844896012805149391,0
8864.a.17728.1,8864.a,8864,17728,"""[[0,-1,0,1],[1,1,1,1]]""","""[[2,[1,2,2]],[277,[1,21,255,-277]]]""",False,Q,Q,USp(4),1581048209480844643,0
8864.b.17728.1,8864.b,8864,17728,"""[[-4,10,8,-1,0,1],[0,0,0,1]]""","""[[2,[1,2,2]],[277,[1,-29,247,277]]]""",False,Q,Q,USp(4),992142795219482321,0
8865.a.398925.1,8865.a,8865,398925,"""[[0,1,20,25,9,1],[0,1]]""","""[[3,[1,0,-1]],[5,[1,3,7,5]],[197,[1,-5,191,197]]]""",False,Q,Q,USp(4),1379100257997554308,0
8880.a.426240.1,8880.a,8880,426240,"""[[-185,0,128,0,-30,0,2],[0,1,0,1]]""","""[[2,[1,1]],[3,[1,1,3,3]],[5,[1,3,7,5]],[37,[1,-5,31,37]]]""",True,Q x Q,Q x Q,SU(2)xSU(2),2245895424747202091,0
8883.a.79947.1,8883.a,8883,79947,"""[[2,22,73,72,-18,1],[1,1]]""","""[[3,[1,1]],[7,[1,4,10,7]],[47,[1,7,39,-47]]]""",False,Q,Q,USp(4),1976064943389497048,0
8883.a.8883.1,8883.a,8883,8883,"""[[2,3,5,3,2],[0,0,1,1]]""","""[[3,[1,1]],[7,[1,4,10,7]],[47,[1,7,39,-47]]]""",False,Q,Q,USp(4),1976064943389497048,0
8886.a.106632.1,8886.a,8886,106632,"""[[0,3,0,3,0,1],[0,1,1]]""","""[[2,[1,0,1,-2]],[3,[1,-2,4,-3]],[1481,[1,-71,1409,1481]]]""",False,Q,Q,USp(4),1194783017606358465,0
8891.a.8891.1,8891.a,8891,8891,"""[[-2,1,-1,-3,0,1],[0,0,0,1]]""","""[[17,[1,3,13,-17]],[523,[1,29,551,523]]]""",False,Q,Q,USp(4),2283600924930986380,0
8894.a.284608.1,8894.a,8894,284608,"""[[3,5,-1,-5,0,1],[1,1]]""","""[[2,[1,-1,2,-2]],[4447,[1,-65,4381,4447]]]""",False,Q,Q,USp(4),853852581458257647,0
8896.a.142336.1,8896.a,8896,142336,"""[[1,9,12,-12,8,1],[1,0,1]]""","""[[2,[1,-1,2]],[139,[1,-21,159,-139]]]""",False,Q,Q,USp(4),2105553866483642049,0
8900.a.35600.1,8900.a,8900,35600,"""[[-5,0,1,-1,0,1],[0,1,0,1]]""","""[[2,[1,1,2]],[5,[1,-2,5]],[89,[1,-17,71,89]]]""",False,Q,Q,USp(4),46794620316974368,0
8910.a.80190.1,8910.a,8910,80190,"""[[-1,3,5,-2,-5,0,1],[0,1,0,1]]""","""[[2,[1,-1,0,2]],[3,[1]],[5,[1,-2,2,5]],[11,[1,2,8,-11]]]""",False,Q,Q,USp(4),1017798723489825835,0
8920.a.17840.1,8920.a,8920,17840,"""[[2,-1,-14,-13,0,2],[0,1]]""","""[[2,[1,1,2]],[5,[1,1,3,-5]],[223,[1,-17,239,-223]]]""",False,Q,Q,USp(4),1774131414999404944,0
8928.a.214272.1,8928.a,8928,214272,"""[[-1,1,0,-2,3,-2,1],[]]""","""[[2,[1]],[3,[1,0,-1]],[31,[1,-1,31,-31]]]""",False,Q,Q,USp(4),1238535267990480037,0
8928.b.214272.1,8928.b,8928,214272,"""[[1,-3,4,-2,0,1],[]]""","""[[2,[1]],[3,[1,2,3]],[31,[1,7,23,-31]]]""",False,Q,Q,USp(4),1920145785795824269,0
8928.c.857088.1,8928.c,8928,857088,"""[[4,4,5,3,2],[0,0,1,1]]""","""[[2,[1,1]],[3,[1,1,1]],[31,[1,6,24,-31]]]""",False,Q,Q,USp(4),2223278737944997904,0
8936.a.571904.1,8936.a,8936,571904,"""[[0,0,0,-2,-4,-4],[1,1]]""","""[[2,[1,-1]],[1117,[1,-32,1084,1117]]]""",False,Q,Q,USp(4),2176295810013023001,0
8948.a.35792.1,8948.a,8948,35792,"""[[0,-1,-3,-1,1,0,1],[0,1]]""","""[[2,[1,-1,2]],[2237,[1,-29,2207,2237]]]""",False,Q,Q,USp(4),2170582112855716353,0
8954.a.71632.1,8954.a,8954,71632,"""[[4,-10,7,-3,0,1],[0,1,1,1]]""","""[[2,[1,0,1,2]],[11,[1,4,11]],[37,[1,-3,33,37]]]""",False,Q,Q,USp(4),1669760440495777026,0
8956.a.17912.1,8956.a,8956,17912,"""[[0,4,3,0,1,1],[1,0,0,1]]""","""[[2,[1,0,-1]],[2239,[1,-81,2157,2239]]]""",False,Q,Q,USp(4),2122805206424494672,0
8957.a.8957.1,8957.a,8957,8957,"""[[0,4,-6,6,-3,1],[1,0,1]]""","""[[13,[1,0,1]],[53,[1,4,48,-53]]]""",False,Q,Q,USp(4),304987227114946617,0
8958.a.8958.1,8958.a,8958,8958,"""[[-2,3,-3,0,1,-1],[1,0,0,1]]""","""[[2,[1,2,3,2]],[3,[1,-1,3,-3]],[1493,[1,-41,1451,1493]]]""",False,Q,Q,USp(4),124322735215131654,0
8958.b.53748.1,8958.b,8958,53748,"""[[2,9,8,-4,-5,2],[1,0,1]]""","""[[2,[1,1,2,2]],[3,[1,0,2,-3]],[1493,[1,57,1549,1493]]]""",False,Q,Q,USp(4),1537244958686304613,0
8960.a.8960.1,8960.a,8960,8960,"""[[7,0,-21,0,19,0,-5],[0,1]]""","""[[2,[1,1]],[5,[1,-1,5,-5]],[7,[1,-1,7,-7]]]""",True,Q x Q,Q x Q,SU(2)xSU(2),1951441158647212249,0
8960.b.8960.1,8960.b,8960,8960,"""[[-7,0,-21,0,-19,0,-5],[0,1]]""","""[[2,[1,1]],[5,[1,-1,5,-5]],[7,[1,-1,7,-7]]]""",True,Q x Q,Q x Q,SU(2)xSU(2),557483834007270422,0
8960.c.17920.1,8960.c,8960,17920,"""[[-1,-4,-1,15,3,-10,-4],[1]]""","""[[2,[1,0,2]],[5,[1,-1,3,5]],[7,[1,1,5,-7]]]""",False,Q,Q,USp(4),1722993972188917400,0
8960.d.17920.1,8960.d,8960,17920,"""[[-12,10,9,-7,-2,1],[0,0,0,1]]""","""[[2,[1,0,2]],[5,[1,-1,3,5]],[7,[1,3,9,7]]]""",False,Q,Q,USp(4),346410019191008988,0
8960.d.627200.1,8960.d,8960,627200,"""[[0,-1,0,3,-5,2],[1]]""","""[[2,[1,0,2]],[5,[1,-1,3,5]],[7,[1,3,9,7]]]""",False,Q,Q,USp(4),346410019191008988,0
8960.e.286720.1,8960.e,8960,286720,"""[[5,-10,6,0,-2],[0,0,1,1]]""","""[[2,[1,1]],[5,[1,2,2,-5]],[7,[1,0,6,7]]]""",False,Q,Q,USp(4),1923360307921055370,0
8961.a.26883.1,8961.a,8961,26883,"""[[0,1,0,-1,1,1],[0,1]]""","""[[3,[1,1,3,3]],[29,[1,3,31,29]],[103,[1,3,99,-103]]]""",False,Q,Q,USp(4),590252347339643828,0
8965.a.493075.1,8965.a,8965,493075,"""[[-5,4,7,-1,-3],[0,1,0,1]]""","""[[5,[1,-1,3,5]],[11,[1,-1,11,-11]],[163,[1,-3,159,163]]]""",False,Q,Q,USp(4),1293951326416996233,0
8966.a.8966.1,8966.a,8966,8966,"""[[2,0,-2,-2,0,1],[0,1,0,1]]""","""[[2,[1,1,0,-2]],[4483,[1,-45,4527,-4483]]]""",False,Q,Q,USp(4),527576977444117874,0
8968.a.143488.1,8968.a,8968,143488,"""[[1,1,0,0,0,1],[0,1,0,1]]""","""[[2,[1,-1]],[19,[1,-3,21,-19]],[59,[1,-6,52,59]]]""",False,Q,Q,USp(4),1708070099557948860,0
8969.a.8969.1,8969.a,8969,8969,"""[[-2,-16,-54,-87,-55,1],[1,1]]""","""[[8969,[1,165,9133,8969]]]""",False,Q,Q,USp(4),766633056659502626,0
8976.a.8976.1,8976.a,8976,8976,"""[[-1],[1,1,1,1]]""","""[[2,[1,0,2]],[3,[1,0,2,3]],[11,[1,2,8,-11]],[17,[1,1,17,17]]]""",False,Q,Q,USp(4),101840768395635500,0
8976.b.80784.1,8976.b,8976,80784,"""[[3,-2,-4,0,2,1],[0,0,0,1]]""","""[[2,[1,2,2]],[3,[1,2,0,-3]],[11,[1,4,6,-11]],[17,[1,-1,17,-17]]]""",False,Q,Q,USp(4),850658150427374708,0
8976.c.574464.1,8976.c,8976,574464,"""[[1,3,-1,-7,-1,4],[0,1]]""","""[[2,[1,1]],[3,[1,1,3,3]],[11,[1,3,7,-11]],[17,[1,-1,15,17]]]""",False,Q,Q,USp(4),1189179858288379490,0
8976.d.574464.1,8976.d,8976,574464,"""[[-1,2,3,-6,-3,4],[0,1]]""","""[[2,[1,-1,2]],[3,[1,-1,1,3]],[11,[1,-5,5,11]],[17,[1,-1,15,17]]]""",False,Q,Q,USp(4),1611641487504449626,0
8982.a.53892.1,8982.a,8982,53892,"""[[-1,-1,0,0,1],[1,0,0,1]]""","""[[2,[1,0,1,2]],[3,[1,2,3]],[499,[1,-41,539,-499]]]""",False,Q,Q,USp(4),2184380569327242798,0
