Baselabel,Conductor,BadPrimes,HardPrimes,Is_Even,Indicator,LocalFactors,euler_factors,sealed
2.1675.6t3.b,1675,"[5, 67]","[2, 3, 5, 67]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1], [1]], [[1]], [[1], [1]]]","[[1, 0, -1], [1, 0, -1], [1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, -1, 1], [1, 1, 1], [1, 2, 1], [1, 1, 1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 1], [1, 1, 1], [1, 2, 1], [1, 0, -1], [1, -1, 1], [1, 1, 1], [1, 0, -1], [1, 0, -1], [1, -1, 1], [1, -1, 1], [1, 0, -1], [1, 0, -1]]",0
2.1677.4t3.a,1677,"[3, 13, 43]","[2, 3, 13, 43]",True,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1], [1]], [[1], [-1]]]",null,0
2.1677.4t3.b,1677,"[3, 13, 43]","[2, 3, 13, 43]",True,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1], [-1]], [[1], [1]]]",null,0
2.1677.4t3.c,1677,"[3, 13, 43]","[2, 3, 13, 43]",True,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1], [1]], [[1], [-1]]]",null,0
2.1677.4t3.d,1677,"[3, 13, 43]","[2, 3, 5, 13, 43]",True,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1], [-1]], [[1], [1]]]",null,0
2.1677.4t3.e,1677,"[3, 13, 43]","[3, 13, 43]",True,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1], [1]], [[1], [-1]]]",null,0
2.1677.4t3.f,1677,"[3, 13, 43]","[3, 5, 13, 43]",True,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1], [-1]], [[1], [1]]]",null,0
2.1679.4t3.a,1679,"[23, 73]","[2, 3, 23, 73]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1], [1]]]",null,0
2.1679.4t3.b,1679,"[23, 73]","[2, 3, 23, 73]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1], [1]]]","[[1, 2, 1], [1, -2, 1], [1, 0, 1], [1, 0, 1], [1, 0, 1], [1, 0, -1], [1, 0, 1], [1, 0, -1], [1, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, -2, 1], [1, 0, 1], [1, 0, -1], [1, 0, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 2, 1], [1, 1], [1, 0, -1], [1, 0, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 0, 1], [1, 0, 1], [1, 0, -1], [1, 0, 1]]",0
2.1679.4t3.c,1679,"[23, 73]","[2, 3, 5, 23, 73, 347]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1], [1]]]",null,0
2.1680.4t3.a,1680,"[2, 3, 5, 7]","[2, 3, 5, 7, 41, 43, 47]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1]], [[1], [1]]]",null,0
2.1680.4t3.b,1680,"[2, 3, 5, 7]","[2, 3, 5, 7, 127]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1]], [[1], [-1]], [[1], [1]]]",null,0
2.1680.4t3.c,1680,"[2, 3, 5, 7]","[2, 3, 5, 7, 461]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1]], [[1], [1]], [[1], [-1]]]",null,0
2.1680.4t3.d,1680,"[2, 3, 5, 7]","[2, 3, 5, 7, 709]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1]], [[1], [-1]], [[1], [1]]]",null,0
2.1680.4t3.e,1680,"[2, 3, 5, 7]","[2, 3, 5, 7]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1]], [[1], [1]]]","[[1], [1, 1], [1, 1], [1, 1], [1, 0, 1], [1, 0, 1], [1, 0, -1], [1, 0, 1], [1, 0, -1], [1, 0, -1], [1, 0, 1], [1, 0, -1], [1, -2, 1], [1, -2, 1], [1, -2, 1], [1, 0, 1], [1, 0, -1], [1, 0, -1], [1, 2, 1], [1, 0, 1], [1, 0, 1], [1, 0, -1], [1, -2, 1], [1, 2, 1], [1, 0, 1], [1, -2, 1], [1, 0, -1], [1, 0, -1], [1, 2, 1], [1, 0, 1]]",0
2.1680.4t3.f,1680,"[2, 3, 5, 7]","[2, 3, 5, 7]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1]], [[1], [-1]], [[1], [1]]]","[[1], [1, -1], [1, 1], [1, -1], [1, 0, 1], [1, 0, 1], [1, 0, -1], [1, 0, 1], [1, 0, -1], [1, 0, -1], [1, 0, 1], [1, 0, -1], [1, -2, 1], [1, 2, 1], [1, 2, 1], [1, 0, 1], [1, 0, -1], [1, 0, -1], [1, -2, 1], [1, 0, 1], [1, 0, 1], [1, 0, -1], [1, 2, 1], [1, 2, 1], [1, 0, 1], [1, -2, 1], [1, 0, -1], [1, 0, -1], [1, 2, 1], [1, 0, 1]]",0
2.1680.4t3.g,1680,"[2, 3, 5, 7]","[2, 3, 5, 7]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1]], [[1], [1]], [[1], [-1]]]","[[1], [1, 1], [1, -1], [1, -1], [1, 0, 1], [1, 0, 1], [1, 0, -1], [1, 0, 1], [1, 0, -1], [1, 0, -1], [1, 0, 1], [1, 0, -1], [1, 2, 1], [1, 2, 1], [1, -2, 1], [1, 0, 1], [1, 0, -1], [1, 0, -1], [1, -2, 1], [1, 0, 1], [1, 0, 1], [1, 0, -1], [1, -2, 1], [1, -2, 1], [1, 0, 1], [1, 2, 1], [1, 0, -1], [1, 0, -1], [1, 2, 1], [1, 0, 1]]",0
2.1680.4t3.h,1680,"[2, 3, 5, 7]","[2, 3, 5, 7]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1]], [[1], [-1]], [[1], [1]]]","[[1], [1, -1], [1, -1], [1, 1], [1, 0, 1], [1, 0, 1], [1, 0, -1], [1, 0, 1], [1, 0, -1], [1, 0, -1], [1, 0, 1], [1, 0, -1], [1, 2, 1], [1, -2, 1], [1, 2, 1], [1, 0, 1], [1, 0, -1], [1, 0, -1], [1, 2, 1], [1, 0, 1], [1, 0, 1], [1, 0, -1], [1, 2, 1], [1, -2, 1], [1, 0, 1], [1, 2, 1], [1, 0, -1], [1, 0, -1], [1, 2, 1], [1, 0, 1]]",0
2.1680.4t3.i,1680,"[2, 3, 5, 7]","[2, 3, 5, 7]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1]], [[1], [-1]], [[1], [1]]]",null,0
2.1680.4t3.j,1680,"[2, 3, 5, 7]","[2, 3, 5, 7]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1]], [[1], [1]], [[1], [-1]]]",null,0
2.1680.4t3.k,1680,"[2, 3, 5, 7]","[2, 3, 5, 7]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1]], [[1], [-1]], [[1], [1]]]",null,0
2.1680.4t3.l,1680,"[2, 3, 5, 7]","[2, 3, 5, 7]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1]], [[1], [1]]]",null,0
2.1683.4t3.a,1683,"[3, 11, 17]","[2, 3, 11, 17]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1]], [[1], [-1]], [[1], [1]]]","[[1, 0, -1], [1], [1, 0, -1], [1, 0, 1], [1, -1], [1, 0, -1], [1, 1], [1, 0, -1], [1, 0, -1], [1, 2, 1], [1, 0, -1], [1, 0, -1], [1, -2, 1], [1, 0, -1], [1, 0, 1], [1, 0, 1], [1, 0, 1], [1, 0, 1], [1, 2, 1], [1, 0, -1], [1, 0, 1], [1, 0, 1], [1, 0, -1], [1, 0, 1], [1, 0, -1], [1, 0, -1], [1, 2, 1], [1, -2, 1], [1, 0, 1], [1, 0, -1]]",0
2.1683.4t3.b,1683,"[3, 11, 17]","[3, 11, 17]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1]], [[1], [1]], [[1], [-1]]]","[[1, 0, -1], [1], [1, 0, -1], [1, 0, 1], [1, 1], [1, 0, -1], [1, -1], [1, 0, -1], [1, 0, -1], [1, -2, 1], [1, 0, -1], [1, 0, -1], [1, 2, 1], [1, 0, -1], [1, 0, 1], [1, 0, 1], [1, 0, 1], [1, 0, 1], [1, 2, 1], [1, 0, -1], [1, 0, 1], [1, 0, 1], [1, 0, -1], [1, 0, 1], [1, 0, -1], [1, 0, -1], [1, 2, 1], [1, 2, 1], [1, 0, 1], [1, 0, -1]]",0
2.1683.4t3.c,1683,"[3, 11, 17]","[2, 3, 5, 11, 13, 17, 41]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1]], [[1], [-1]], [[1], [1]]]",null,0
2.1683.4t3.d,1683,"[3, 11, 17]","[2, 3, 5, 11, 17, 19, 29]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1]], [[1], [1]], [[1], [-1]]]",null,0
2.1683.4t3.e,1683,"[3, 11, 17]","[2, 3, 11, 17]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1]], [[1], [1]], [[1], [-1]]]",null,0
2.1683.4t3.f,1683,"[3, 11, 17]","[2, 3, 5, 11, 17]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1]], [[1], [-1]], [[1], [1]]]",null,0
2.1687.3t2.a,1687,"[7, 241]","[7, 241]",False,1,"[[[1], [-2], [1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1]]]","[[1, 1, 1], [1, 0, -1], [1, 0, -1], [1, -1], [1, 0, -1], [1, -2, 1], [1, 1, 1], [1, 1, 1], [1, 0, -1], [1, 1, 1], [1, 1, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, -2, 1], [1, 0, -1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 1, 1], [1, -2, 1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 0, -1], [1, 1, 1]]",0
2.1687.6t3.a,1687,"[7, 241]","[3, 7, 241]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1], [1]], [[1], [1]]]","[[1, 1, 1], [1, 0, -1], [1, 0, -1], [1, 1], [1, 0, -1], [1, 2, 1], [1, -1, 1], [1, -1, 1], [1, 0, -1], [1, 1, 1], [1, -1, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, -2, 1], [1, 0, -1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, -1, 1], [1, -2, 1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, -1, 1], [1, -1, 1], [1, 1, 1], [1, 0, -1], [1, 1, 1]]",0
2.1687.6t3.b,1687,"[7, 241]","[2, 5, 7, 11, 241]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1], [1]], [[1], [1]]]",null,0
2.1691.3t2.a,1691,"[19, 89]","[3, 19, 89]",False,1,"[[[1], [-2], [1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1]]]","[[1, 0, -1], [1, -2, 1], [1, 1, 1], [1, 0, -1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, -1], [1, 0, -1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 0, -1], [1, -2, 1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 0, -1], [1, -1], [1, 0, -1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 0, -1], [1, 1, 1]]",0
2.1691.6t3.a,1691,"[19, 89]","[2, 3, 19, 89]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1], [1]], [[1], [1]]]","[[1, 0, -1], [1, 2, 1], [1, 1, 1], [1, 0, -1], [1, 1, 1], [1, -1, 1], [1, 1, 1], [1, 1], [1, 0, -1], [1, -1, 1], [1, -1, 1], [1, -1, 1], [1, -1, 1], [1, 0, -1], [1, -2, 1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 0, -1], [1, 1], [1, 0, -1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, 0, -1], [1, -1, 1]]",0
2.1691.6t3.b,1691,"[19, 89]","[2, 3, 19, 89]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1], [1]], [[1], [1]]]",null,0
2.1696.6t3.a,1696,"[2, 53]","[2, 7, 19, 53]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1], [1]], [[1]], [[1], [-1]]]",null,0
2.1696.6t3.b,1696,"[2, 53]","[2, 3, 53]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1], [1]], [[1]], [[1], [-1]]]","[[1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, -1], [1, -1, 1], [1, -2, 1], [1, 0, -1], [1, 2, 1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 2, 1], [1, 2, 1], [1, 1, 1], [1, 1, 1]]",0
2.1696.6t3.c,1696,"[2, 53]","[2, 3, 53]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1], [1]], [[1]], [[1], [1]]]",null,0
2.1696.6t3.d,1696,"[2, 53]","[2, 3, 53]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1], [1]], [[1]], [[1], [1]]]","[[1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, 1], [1, -1, 1], [1, 2, 1], [1, 0, -1], [1, -2, 1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 1, 1], [1, 1, 1], [1, -1, 1], [1, -2, 1], [1, 2, 1], [1, -1, 1], [1, 1, 1]]",0
2.1700.3t2.a,1700,"[2, 5, 17]","[2, 5, 17]",False,1,"[[[1], [-2], [1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1]], [[1]]]","[[1, -1], [1, 1, 1], [1], [1, 1, 1], [1, -2, 1], [1, 1, 1], [1, -1], [1, 0, -1], [1, -2, 1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, -2, 1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 0, -1]]",0
2.1700.4t3.a,1700,"[2, 5, 17]","[2, 5, 17]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1], [-1]], [[1]], [[1], [1]]]",null,0
2.1700.4t3.b,1700,"[2, 5, 17]","[2, 5, 17]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1], [-1]], [[1]], [[1], [1]]]","[[1, -1], [1, 0, 1], [1], [1, 0, 1], [1, 0, 1], [1, -2, 1], [1, 1], [1, 0, -1], [1, 0, 1], [1, 0, -1], [1, 0, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 2, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 0, 1], [1, 0, -1], [1, 0, 1], [1, 0, -1], [1, 2, 1], [1, 0, -1], [1, 2, 1], [1, 0, -1], [1, 0, 1], [1, 0, -1], [1, 0, -1]]",0
2.1700.4t3.c,1700,"[2, 5, 17]","[2, 5, 13, 17]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1], [-1]], [[1]], [[1], [1]]]",null,0
2.1700.6t3.a,1700,"[2, 5, 17]","[2, 5, 17]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1], [1]], [[1], [-1]], [[1]]]",null,0
2.1700.6t3.b,1700,"[2, 5, 17]","[2, 5, 17]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1], [1]], [[1], [1]], [[1]]]","[[1, 1], [1, 1, 1], [1], [1, 1, 1], [1, 2, 1], [1, -1, 1], [1, 1], [1, 0, -1], [1, -2, 1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, -2, 1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 0, -1]]",0
2.1700.6t3.c,1700,"[2, 5, 17]","[2, 5, 11, 17]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1], [1]], [[1], [1]], [[1]]]",null,0
2.1700.6t3.d,1700,"[2, 5, 17]","[2, 5, 17]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1], [1]], [[1], [-1]], [[1]]]","[[1, -1], [1, -1, 1], [1], [1, -1, 1], [1, 2, 1], [1, 1, 1], [1, -1], [1, 0, -1], [1, 2, 1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, -2, 1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, 0, -1]]",0
2.1700.6t3.e,1700,"[2, 5, 17]","[2, 5, 11, 17]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1], [1]], [[1], [1]], [[1]]]","[[1, 1], [1, -1, 1], [1], [1, -1, 1], [1, -2, 1], [1, -1, 1], [1, 1], [1, 0, -1], [1, 2, 1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, -2, 1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, -1, 1], [1, 0, -1], [1, 0, -1]]",0
2.1700.6t3.f,1700,"[2, 5, 17]","[2, 5, 17, 569]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1], [1]], [[1], [1]], [[1]]]",null,0
2.1703.4t3.a,1703,"[13, 131]","[3, 13, 131]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1], [1]]]",null,0
2.1703.4t3.b,1703,"[13, 131]","[2, 3, 5, 7, 13, 131]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1], [1]]]",null,0
2.1703.4t3.c,1703,"[13, 131]","[3, 13, 131]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1], [1]]]","[[1, 0, 1], [1, -2, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 1], [1, 0, -1], [1, 0, 1], [1, 0, -1], [1, 0, -1], [1, 0, 1], [1, 0, 1], [1, 0, -1], [1, 2, 1], [1, 0, 1], [1, 2, 1], [1, 0, -1], [1, 2, 1], [1, 0, 1], [1, 0, 1], [1, 0, 1], [1, 0, -1], [1, 0, 1], [1, 0, -1], [1, 0, 1], [1, -2, 1], [1, 0, -1], [1, 2, 1], [1, 0, -1], [1, 2, 1]]",0
2.1704.3t2.a,1704,"[2, 3, 71]","[2, 3, 71]",False,1,"[[[1], [-2], [1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1]]]","[[1, -1], [1, -1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, -2, 1], [1, -2, 1], [1, 1, 1], [1, 0, -1], [1, 1, 1], [1, 1, 1], [1, 0, -1], [1, 1, 1], [1, 1, 1], [1, 0, -1], [1, 0, -1], [1, 1, 1], [1, 1, 1], [1, 0, -1], [1, -1], [1, 1, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 1, 1]]",0
2.1704.4t3.a,1704,"[2, 3, 71]","[2, 3, 71]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1], [-1]], [[1], [1]]]",null,0
2.1704.4t3.b,1704,"[2, 3, 71]","[2, 3, 71]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1], [1]], [[1], [-1]]]",null,0
2.1704.4t3.c,1704,"[2, 3, 71]","[2, 3, 5, 19, 29, 71]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1], [-1]], [[1], [1]]]",null,0
2.1704.4t3.d,1704,"[2, 3, 71]","[2, 3, 5, 19, 71, 83, 3863]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1], [1]], [[1], [-1]]]",null,0
2.1704.4t3.e,1704,"[2, 3, 71]","[2, 3, 71]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1], [-1]], [[1], [1]]]","[[1, -1], [1, 1], [1, 2, 1], [1, 0, 1], [1, 0, 1], [1, 0, 1], [1, 0, 1], [1, -2, 1], [1, 0, -1], [1, -2, 1], [1, 0, 1], [1, 0, -1], [1, 0, 1], [1, 2, 1], [1, 0, -1], [1, 0, -1], [1, 0, 1], [1, 0, 1], [1, 0, -1], [1, 1], [1, -2, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, -2, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 0, 1]]",0
2.1704.4t3.f,1704,"[2, 3, 71]","[2, 3, 71]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [0], [1]], [[1], [1]], [[1], [-1]]]","[[1, 1], [1, 1], [1, -2, 1], [1, 0, 1], [1, 0, 1], [1, 0, 1], [1, 0, 1], [1, -2, 1], [1, 0, -1], [1, 2, 1], [1, 0, 1], [1, 0, -1], [1, 0, 1], [1, 2, 1], [1, 0, -1], [1, 0, -1], [1, 0, 1], [1, 0, 1], [1, 0, -1], [1, -1], [1, -2, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 2, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 0, 1]]",0
2.1704.6t3.a,1704,"[2, 3, 71]","[2, 3, 17, 71]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1], [1]], [[1], [1]], [[1], [-1]]]",null,0
2.1704.6t3.b,1704,"[2, 3, 71]","[2, 3, 71]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1], [1]], [[1], [-1]]]",null,0
2.1704.6t3.c,1704,"[2, 3, 71]","[2, 3, 71]",False,1,"[[[1], [-2], [1]], [[1], [2], [1]], [[1], [0], [-1]], [[1], [0], [-1]], [[1], [1], [1]], [[1], [-1], [1]], [[1], [-1]]]","[[1, -1], [1, -1], [1, 1, 1], [1, -1, 1], [1, -1, 1], [1, 2, 1], [1, 2, 1], [1, 1, 1], [1, 0, -1], [1, 1, 1], [1, -1, 1], [1, 0, -1], [1, -1, 1], [1, 1, 1], [1, 0, -1], [1, 0, -1], [1, -1, 1], [1, -1, 1], [1, 0, -1], [1, -1], [1, 1, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, 1, 1], [1, 0, -1], [1, 0, -1], [1, 0, -1], [1, -1, 1]]",0
