label,level_norm,level_label,dimension,weight,is_base_change,is_CM,sealed,eigs25
2.2.5.1-279.2-b,279,279.2,1,"[2, 2]",no,no,0,"[1, 2, -1, -4, 0, -4, 8, -2, -10, 4, -1, -6, 10, 10, 4, 4, 14, -14, 0, -4, 0, 8, -6, 10, -10]"
2.2.5.1-279.2-c,279,279.2,1,"[2, 2]",no,no,0,"[-1, 2, 1, 2, -2, 4, 0, 6, 0, -8, 1, 0, -12, -2, 10, -4, -6, -14, 8, 10, -8, -8, 12, -6, -8]"
2.2.5.1-284.1-a,284,284.1,1,"[2, 2]",no,no,0,"[-1, 0, 2, -2, 4, 6, 2, 4, 0, -8, -8, -6, -10, -2, 0, 2, 8, -10, -1, 8, 4, 12, -10, -6, 6]"
2.2.5.1-284.2-a,284,284.2,1,"[2, 2]",no,no,0,"[-1, 0, 2, 4, -2, 2, 6, 0, 4, -8, -8, -10, -6, -2, 2, 0, -10, 8, 8, -1, 12, 4, -6, -10, 10]"
2.2.5.1-289.1-a,289,289.1,1,"[2, 2]",yes,no,0,"[-3, -2, -6, 0, 0, -4, -4, 6, 6, 4, 4, -6, -6, 2, -12, -12, -10, -10, -4, -4, 12, 12, 10, 10, -10]"
2.2.5.1-304.1-a,304,304.1,1,"[2, 2]",no,no,0,"[0, -2, 4, 0, 2, -1, 8, 2, -10, -2, 0, -4, -10, -6, -12, 10, 4, 0, -8, -2, 14, 0, 6, 6, -14]"
2.2.5.1-304.2-a,304,304.2,1,"[2, 2]",no,no,0,"[0, -2, 4, 2, 0, 8, -1, -10, 2, 0, -2, -10, -4, -6, 10, -12, 0, 4, -2, -8, 0, 14, 6, 6, 6]"
2.2.5.1-305.1-a,305,305.1,1,"[2, 2]",no,no,0,"[1, 1, 2, -4, 0, 0, 0, 6, -2, -8, -4, 2, 2, 2, 4, 0, 1, -2, 0, -4, 8, -4, 10, -6, -10]"
2.2.5.1-305.2-a,305,305.2,1,"[2, 2]",no,no,0,"[1, 1, 2, 0, -4, 0, 0, -2, 6, -4, -8, 2, 2, 2, 0, 4, -2, 1, -4, 0, -4, 8, -6, 10, 14]"
2.2.5.1-311.1-a,311,311.1,1,"[2, 2]",no,no,0,"[-2, -4, 1, -5, -2, -2, 1, 4, -5, -4, -3, 8, -10, 5, 1, 14, 4, 7, -10, -13, -14, -8, 0, 0, 15]"
2.2.5.1-311.2-a,311,311.2,1,"[2, 2]",no,no,0,"[-2, -4, 1, -2, -5, 1, -2, -5, 4, -3, -4, -10, 8, 5, 14, 1, 7, 4, -13, -10, -8, -14, 0, 0, -18]"
2.2.5.1-316.1-a,316,316.1,1,"[2, 2]",no,no,0,"[1, 3, -5, 0, 0, 2, -7, -6, -3, 5, -4, -3, 6, 14, -3, 3, -1, 8, -12, 3, 1, -10, 0, 18, 6]"
2.2.5.1-316.2-a,316,316.2,1,"[2, 2]",no,no,0,"[1, 3, -5, 0, 0, -7, 2, -3, -6, -4, 5, 6, -3, 14, 3, -3, 8, -1, 3, -12, -10, 1, 18, 0, 0]"
2.2.5.1-319.1-a,319,319.1,1,"[2, 2]",no,no,0,"[-3, -2, -4, -2, 1, -4, -4, 6, -1, 0, -4, -6, 6, 8, -6, 0, 12, 8, -10, -12, 12, -10, 6, -10, 6]"
2.2.5.1-319.2-a,319,319.2,1,"[2, 2]",no,no,0,"[-3, -2, -2, -4, -1, 0, -4, 1, -2, 8, -4, 6, -2, -10, 0, 4, 6, -10, 12, 8, -8, -8, -14, 10, 6]"
2.2.5.1-319.3-a,319,319.3,1,"[2, 2]",no,no,0,"[-3, -2, -2, -1, -4, -4, 0, -2, 1, -4, 8, -2, 6, -10, 4, 0, -10, 6, 8, 12, -8, -8, 10, -14, -18]"
2.2.5.1-319.4-a,319,319.4,1,"[2, 2]",no,no,0,"[-3, -2, -4, 1, -2, -4, -4, -1, 6, -4, 0, 6, -6, 8, 0, -6, 8, 12, -12, -10, -10, 12, -10, 6, -6]"
2.2.5.1-320.1-a,320,320.1,1,"[2, 2]",yes,no,0,"[0, 1, -6, 4, 4, 4, 4, -2, -2, -8, -8, -6, -6, 2, -4, -4, -2, -2, 0, 0, 0, 0, -6, -6, 6]"
2.2.5.1-320.1-b,320,320.1,1,"[2, 2]",no,no,0,"[0, 1, 2, -4, 4, -4, -4, -10, 6, 8, 0, -6, 10, -6, -12, 4, -2, -2, -8, 0, -16, 0, 10, 10, -10]"
2.2.5.1-320.1-c,320,320.1,1,"[2, 2]",no,no,0,"[0, 1, 2, 4, -4, -4, -4, 6, -10, 0, 8, 10, -6, -6, 4, -12, -2, -2, 0, -8, 0, -16, 10, 10, -10]"
2.2.5.1-324.1-a,324,324.1,1,"[2, 2]",yes,no,0,"[-1, 4, 0, -2, -2, 0, 0, 0, 0, -8, -8, -2, -2, 10, 10, 10, 2, 2, -12, -12, 0, 0, -10, -10, 8]"
2.2.5.1-341.2-a,341,341.2,1,"[2, 2]",no,no,0,"[-1, -4, -4, 1, -6, 0, 6, 2, 6, -6, -1, -2, -6, -6, -12, 8, 2, -12, -4, 10, -4, -4, -10, -6, -14]"
2.2.5.1-341.3-a,341,341.3,1,"[2, 2]",no,no,0,"[-1, -4, -4, -6, 1, 6, 0, 6, 2, -1, -6, -6, -2, -6, 8, -12, -12, 2, 10, -4, -4, -4, -6, -10, -10]"
2.2.5.1-356.1-a,356,356.1,1,"[2, 2]",no,no,0,"[-1, -4, -2, -6, -2, 4, -2, -6, 8, 0, 0, -6, -6, -10, 10, 8, 12, -10, -16, 0, -4, 0, 1, -6, -2]"
2.2.5.1-356.2-a,356,356.2,1,"[2, 2]",no,no,0,"[-1, -4, -2, -2, -6, -2, 4, 8, -6, 0, 0, -6, -6, -10, 8, 10, -10, 12, 0, -16, 0, -4, -6, 1, -12]"
2.2.5.1-359.1-a,359,359.1,1,"[2, 2]",no,no,0,"[2, -3, 1, 6, 0, 2, -4, 6, 3, -7, -4, -6, -6, -4, 9, 6, -10, 11, -3, 0, -4, -10, -12, -3, 15]"
2.2.5.1-359.1-b,359,359.1,1,"[2, 2]",no,no,0,"[-2, -3, -3, -4, 2, -2, -4, 4, -1, 1, 0, -4, 0, 8, -15, -6, 12, -5, 9, 6, 2, -12, -14, -15, 7]"
2.2.5.1-359.2-a,359,359.2,1,"[2, 2]",no,no,0,"[2, -3, 1, 0, 6, -4, 2, 3, 6, -4, -7, -6, -6, -4, 6, 9, 11, -10, 0, -3, -10, -4, -3, -12, -15]"
2.2.5.1-359.2-b,359,359.2,1,"[2, 2]",no,no,0,"[-2, -3, -3, 2, -4, -4, -2, -1, 4, 0, 1, 0, -4, 8, -6, -15, -5, 12, 6, 9, -12, 2, -15, -14, 13]"
2.2.5.1-361.1-a,361,361.1,1,"[2, 2]",yes,no,0,"[-4, 3, -2, 3, 3, 1, 1, 6, 6, -4, -4, -6, -6, -13, -6, -6, -1, -1, 6, 6, 8, 8, 12, 12, 6]"
