label,short_label,conductor_norm,conductor_label,iso_label,number,ainvs,bad_primes,non_min_p,base_change,sealed
2.2.8.1-98.2-b2,98.2-b2,98,98.2,b,2,"1,1;0,-1;1,1;-24,8;26,-28","[""(w)"", ""(-2*w+1)""]",[],[],0
2.2.8.1-98.2-b3,98.2-b3,98,98.2,b,3,"1,1;1,1;0,1;7,-3;-65,47","[""(w)"", ""(-2*w+1)""]",[],[],0
2.2.8.1-98.2-b4,98.2-b4,98,98.2,b,4,"1,0;-1,-1;0,0;57,74;-1371,-872","[""(w)"", ""(-2*w+1)""]",[],[],0
2.2.8.1-98.3-a1,98.3-a1,98,98.3,a,1,"1,1;-1,-1;1,1;21,-19;-199,142","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-98.3-a2,98.3-a2,98,98.3,a,2,"1,0;0,-1;0,0;-2,0;-2,1","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-98.3-a3,98.3-a3,98,98.3,a,3,"1,0;0,1;0,1;1,0;1,1","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-98.3-a4,98.3-a4,98,98.3,a,4,"1,1;-1,0;1,0;43,35;-643,-451","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-98.3-b1,98.3-b1,98,98.3,b,1,"1,0;-1,1;0,0;57,-74;-1371,872","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-98.3-b2,98.3-b2,98,98.3,b,2,"1,1;0,0;1,1;-24,-10;26,27","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-98.3-b3,98.3-b3,98,98.3,b,3,"1,1;1,1;0,0;8,6;-56,-40","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-98.3-b4,98.3-b4,98,98.3,b,4,"1,1;0,0;1,1;-379,295;-4136,3197","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-100.1-a1,100.1-a1,100,100.1,a,1,"0,1;0,0;0,1;-10,0;-18,0","[""(w)"", ""(5)""]",[],"[""20.a2"", ""320.f2""]",0
2.2.8.1-100.1-a2,100.1-a2,100,100.1,a,2,"0,1;0,0;0,1;0,0;0,0","[""(w)"", ""(5)""]",[],"[""20.a4"", ""320.f4""]",0
2.2.8.1-100.1-a3,100.1-a3,100,100.1,a,3,"0,0;1,0;0,0;-1,0;0,0","[""(w)"", ""(5)""]",[],"[""320.f3"", ""20.a3""]",0
2.2.8.1-100.1-a4,100.1-a4,100,100.1,a,4,"0,0;1,0;0,0;-41,0;-116,0","[""(w)"", ""(5)""]",[],"[""320.f1"", ""20.a1""]",0
2.2.8.1-103.1-a1,103.1-a1,103,103.1,a,1,"1,0;0,0;0,1;-2,1;1,-1","[""(-3*w-11)""]",[],[],0
2.2.8.1-103.2-a1,103.2-a1,103,103.2,a,1,"1,0;0,0;0,1;-2,-2;1,1","[""(3*w-11)""]",[],[],0
2.2.8.1-112.1-a1,112.1-a1,112,112.1,a,1,"0,1;1,1;0,1;-19,-7;448,312","[""(w)"", ""(-2*w+1)""]",[],[],0
2.2.8.1-112.1-a2,112.1-a2,112,112.1,a,2,"0,1;1,1;0,1;1,3;-16,-10","[""(w)"", ""(-2*w+1)""]",[],[],0
2.2.8.1-112.1-a3,112.1-a3,112,112.1,a,3,"0,1;1,1;0,1;-149,-17;52,-336","[""(w)"", ""(-2*w+1)""]",[],[],0
2.2.8.1-112.1-a4,112.1-a4,112,112.1,a,4,"0,0;1,0;0,0;3,-2;0,0","[""(w)"", ""(-2*w+1)""]",[],[],0
2.2.8.1-112.1-a5,112.1-a5,112,112.1,a,5,"0,1;0,0;0,1;-4,2;-2,1","[""(w)"", ""(-2*w+1)""]",[],[],0
2.2.8.1-112.1-a6,112.1-a6,112,112.1,a,6,"0,1;1,1;0,1;-54,-32;149,100","[""(w)"", ""(-2*w+1)""]",[],[],0
2.2.8.1-112.1-a7,112.1-a7,112,112.1,a,7,"0,1;0,0;0,1;-29,17;65,-49","[""(w)"", ""(-2*w+1)""]",[],[],0
2.2.8.1-112.1-a8,112.1-a8,112,112.1,a,8,"0,0;1,0;0,0;-37,18;108,-68","[""(w)"", ""(-2*w+1)""]",[],[],0
2.2.8.1-112.1-b1,112.1-b1,112,112.1,b,1,"0,1;-1,-1;0,1;-27,0;73,21","[""(w)"", ""(-2*w+1)""]",[],[],0
2.2.8.1-112.1-b2,112.1-b2,112,112.1,b,2,"0,1;-1,-1;0,1;-7,10;-21,15","[""(w)"", ""(-2*w+1)""]",[],[],0
2.2.8.1-112.1-b3,112.1-b3,112,112.1,b,3,"0,1;-1,-1;0,1;-2,0;0,1","[""(w)"", ""(-2*w+1)""]",[],[],0
2.2.8.1-112.1-b4,112.1-b4,112,112.1,b,4,"0,0;-1,1;0,0;-1,-2;-2,-1","[""(w)"", ""(-2*w+1)""]",[],[],0
2.2.8.1-112.1-b5,112.1-b5,112,112.1,b,5,"0,1;-1,-1;0,1;-17,-10;43,31","[""(w)"", ""(-2*w+1)""]",[],[],0
2.2.8.1-112.1-b6,112.1-b6,112,112.1,b,6,"0,1;-1,1;0,0;134,-105;139,-86","[""(w)"", ""(-2*w+1)""]",[],[],0
2.2.8.1-112.2-a1,112.2-a1,112,112.2,a,1,"0,0;1,0;0,0;-37,-18;108,68","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-112.2-a2,112.2-a2,112,112.2,a,2,"0,0;1,0;0,0;3,2;0,0","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-112.2-a3,112.2-a3,112,112.2,a,3,"0,1;0,0;0,1;-4,-2;-2,-1","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-112.2-a4,112.2-a4,112,112.2,a,4,"0,1;1,-1;0,1;-19,7;448,-312","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-112.2-a5,112.2-a5,112,112.2,a,5,"0,1;0,0;0,1;-29,-17;65,49","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-112.2-a6,112.2-a6,112,112.2,a,6,"0,1;1,-1;0,1;1,-3;-16,10","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-112.2-a7,112.2-a7,112,112.2,a,7,"0,1;1,-1;0,1;-54,32;149,-100","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-112.2-a8,112.2-a8,112,112.2,a,8,"0,1;1,-1;0,1;-149,17;52,336","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-112.2-b1,112.2-b1,112,112.2,b,1,"0,0;-1,-1;0,0;-1,2;-2,1","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-112.2-b2,112.2-b2,112,112.2,b,2,"0,1;-1,-1;0,0;134,105;139,86","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-112.2-b3,112.2-b3,112,112.2,b,3,"0,1;-1,1;0,1;-17,10;43,-31","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-112.2-b4,112.2-b4,112,112.2,b,4,"0,1;-1,1;0,1;-2,0;0,-1","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-112.2-b5,112.2-b5,112,112.2,b,5,"0,1;-1,1;0,1;-27,0;73,-21","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-112.2-b6,112.2-b6,112,112.2,b,6,"0,1;-1,1;0,1;-7,-10;-21,-15","[""(w)"", ""(2*w+1)""]",[],[],0
2.2.8.1-119.1-a1,119.1-a1,119,119.1,a,1,"0,1;0,-1;1,0;-17,4;-23,28","[""(2*w+1)"", ""(3*w-1)""]",[],[],0
2.2.8.1-119.1-a2,119.1-a2,119,119.1,a,2,"0,1;-1,1;1,0;-24,-14;47,35","[""(2*w+1)"", ""(3*w-1)""]",[],[],0
2.2.8.1-119.1-b1,119.1-b1,119,119.1,b,1,"1,0;0,1;0,0;-204,90;-1255,666","[""(2*w+1)"", ""(3*w-1)""]",[],[],0
2.2.8.1-119.1-b2,119.1-b2,119,119.1,b,2,"1,0;0,1;0,0;1,0;0,0","[""(2*w+1)"", ""(3*w-1)""]",[],[],0
2.2.8.1-119.1-b3,119.1-b3,119,119.1,b,3,"1,0;0,1;0,0;-39,20;122,-84","[""(2*w+1)"", ""(3*w-1)""]",[],[],0
2.2.8.1-119.1-b4,119.1-b4,119,119.1,b,4,"1,0;0,1;0,0;-4,0;-1,-4","[""(2*w+1)"", ""(3*w-1)""]",[],[],0
2.2.8.1-119.1-b5,119.1-b5,119,119.1,b,5,"1,0;0,1;0,0;-49,-20;-168,-100","[""(2*w+1)"", ""(3*w-1)""]",[],[],0
2.2.8.1-119.1-b6,119.1-b6,119,119.1,b,6,"1,1;-1,-1;1,0;354,-277;-15638,11005","[""(2*w+1)"", ""(3*w-1)""]",[],[],0
2.2.8.1-119.1-c1,119.1-c1,119,119.1,c,1,"0,1;-1,-1;1,0;0,-1;0,0","[""(2*w+1)"", ""(3*w-1)""]",[],[],0
2.2.8.1-119.1-c2,119.1-c2,119,119.1,c,2,"0,1;0,1;1,0;-1,-1;0,0","[""(2*w+1)"", ""(3*w-1)""]",[],[],0
2.2.8.1-119.2-a1,119.2-a1,119,119.2,a,1,"1,0;0,1;1,1;-1,1;-1,0","[""(-2*w+1)"", ""(3*w-1)""]",[],[],0
2.2.8.1-119.2-a2,119.2-a2,119,119.2,a,2,"1,0;0,1;1,1;-26,16;-59,39","[""(-2*w+1)"", ""(3*w-1)""]",[],[],0
2.2.8.1-119.3-a1,119.3-a1,119,119.3,a,1,"1,0;0,-1;1,1;-1,-2;-1,-1","[""(2*w+1)"", ""(-3*w-1)""]",[],[],0
2.2.8.1-119.3-a2,119.3-a2,119,119.3,a,2,"1,0;0,-1;1,1;-26,-17;-59,-40","[""(2*w+1)"", ""(-3*w-1)""]",[],[],0
2.2.8.1-119.4-a1,119.4-a1,119,119.4,a,1,"0,1;-1,-1;1,0;-24,13;47,-35","[""(-2*w+1)"", ""(-3*w-1)""]",[],[],0
2.2.8.1-119.4-a2,119.4-a2,119,119.4,a,2,"0,1;0,1;1,0;-17,-5;-23,-28","[""(-2*w+1)"", ""(-3*w-1)""]",[],[],0
2.2.8.1-119.4-b1,119.4-b1,119,119.4,b,1,"1,1;-1,0;1,0;354,276;-15638,-11005","[""(-2*w+1)"", ""(-3*w-1)""]",[],[],0
2.2.8.1-119.4-b2,119.4-b2,119,119.4,b,2,"1,0;0,-1;0,0;1,0;0,0","[""(-2*w+1)"", ""(-3*w-1)""]",[],[],0
2.2.8.1-119.4-b3,119.4-b3,119,119.4,b,3,"1,0;0,-1;0,0;-4,0;-1,4","[""(-2*w+1)"", ""(-3*w-1)""]",[],[],0
2.2.8.1-119.4-b4,119.4-b4,119,119.4,b,4,"1,0;0,-1;0,0;-49,20;-168,100","[""(-2*w+1)"", ""(-3*w-1)""]",[],[],0
2.2.8.1-119.4-b5,119.4-b5,119,119.4,b,5,"1,0;0,-1;0,0;-39,-20;122,84","[""(-2*w+1)"", ""(-3*w-1)""]",[],[],0
2.2.8.1-119.4-b6,119.4-b6,119,119.4,b,6,"1,0;0,-1;0,0;-204,-90;-1255,-666","[""(-2*w+1)"", ""(-3*w-1)""]",[],[],0
2.2.8.1-119.4-c1,119.4-c1,119,119.4,c,1,"0,1;-1,1;1,0;0,0;0,0","[""(-2*w+1)"", ""(-3*w-1)""]",[],[],0
2.2.8.1-119.4-c2,119.4-c2,119,119.4,c,2,"0,1;0,-1;1,0;-1,0;0,0","[""(-2*w+1)"", ""(-3*w-1)""]",[],[],0
2.2.8.1-121.1-a1,121.1-a1,121,121.1,a,1,"0,0;-1,0;1,0;-7820,0;-263580,0","[""(11)""]",[],"[""704.h1"", ""11.a1""]",0
2.2.8.1-121.1-a2,121.1-a2,121,121.1,a,2,"0,0;-1,0;1,0;-10,0;-20,0","[""(11)""]",[],"[""704.h2"", ""11.a2""]",0
2.2.8.1-121.1-a3,121.1-a3,121,121.1,a,3,"0,0;-1,0;1,0;0,0;0,0","[""(11)""]",[],"[""704.h3"", ""11.a3""]",0
2.2.8.1-124.1-a1,124.1-a1,124,124.1,a,1,"0,1;1,0;0,0;-46,20;-132,110","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-124.1-a2,124.1-a2,124,124.1,a,2,"0,1;1,0;0,0;-11,-5;8,10","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-124.1-b1,124.1-b1,124,124.1,b,1,"0,1;1,1;0,1;-45,16;-135,45","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-124.1-b2,124.1-b2,124,124.1,b,2,"0,1;1,1;0,1;-5,6;9,-5","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-124.1-b3,124.1-b3,124,124.1,b,3,"0,1;1,1;0,1;0,1;0,0","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-124.1-b4,124.1-b4,124,124.1,b,4,"0,1;1,1;0,1;-10,-9;-42,-20","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-124.2-a1,124.2-a1,124,124.2,a,1,"0,1;1,0;0,0;-11,5;8,-10","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-124.2-a2,124.2-a2,124,124.2,a,2,"0,1;1,0;0,0;-46,-20;-132,-110","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-124.2-b1,124.2-b1,124,124.2,b,1,"0,1;1,-1;0,1;0,-1;0,0","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-124.2-b2,124.2-b2,124,124.2,b,2,"0,1;1,-1;0,1;-10,9;-42,20","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-124.2-b3,124.2-b3,124,124.2,b,3,"0,1;1,-1;0,1;-45,-16;-135,-45","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-124.2-b4,124.2-b4,124,124.2,b,4,"0,1;1,-1;0,1;-5,-6;9,5","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-126.1-a1,126.1-a1,126,126.1,a,1,"1,0;-1,-1;0,0;-389,-213;-3465,-2212","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.1-a2,126.1-a2,126,126.1,a,2,"1,0;-1,-1;0,0;16,12;-36,-25","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.1-a3,126.1-a3,126,126.1,a,3,"1,1;1,1;0,1;3,0;-3,3","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.1-a4,126.1-a4,126,126.1,a,4,"1,1;1,1;0,1;-102,60;-510,318","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.1-b1,126.1-b1,126,126.1,b,1,"1,0;0,0;0,1;-212,-106;-1428,-903","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.1-b2,126.1-b2,126,126.1,b,2,"1,0;0,0;0,1;-172,119;1142,-886","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.1-b3,126.1-b3,126,126.1,b,3,"1,0;0,0;0,1;-2,-1;0,0","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.1-b4,126.1-b4,126,126.1,b,4,"1,0;0,0;0,1;-22,-1;-4,-28","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.1-b5,126.1-b5,126,126.1,b,5,"1,0;0,0;0,1;-192,-121;-1326,-962","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.1-b6,126.1-b6,126,126.1,b,6,"1,1;0,-1;0,1;167,-240;14381,-10778","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.1-c1,126.1-c1,126,126.1,c,1,"1,1;1,-1;1,1;-6271,1719;-206257,80203","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.1-c2,126.1-c2,126,126.1,c,2,"1,1;1,-1;1,1;-1,14;-17,-5","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.1-c3,126.1-c3,126,126.1,c,3,"1,1;1,-1;1,1;-1,-6;-1,-5","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.1-c4,126.1-c4,126,126.1,c,4,"1,1;1,-1;1,1;-2191,-1166;-49081,-30937","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.2-a1,126.2-a1,126,126.2,a,1,"1,1;1,1;0,0;-101,-57;-627,-420","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.2-a2,126.2-a2,126,126.2,a,2,"1,1;1,1;0,0;4,3;0,0","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.2-a3,126.2-a3,126,126.2,a,3,"1,0;-1,1;0,0;16,-12;-36,25","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.2-a4,126.2-a4,126,126.2,a,4,"1,0;-1,1;0,0;-389,213;-3465,2212","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.2-b1,126.2-b1,126,126.2,b,1,"1,0;0,0;0,1;-2,0;0,0","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.2-b2,126.2-b2,126,126.2,b,2,"1,1;0,0;0,1;167,239;14381,10778","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.2-b3,126.2-b3,126,126.2,b,3,"1,0;0,0;0,1;-212,105;-1428,903","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.2-b4,126.2-b4,126,126.2,b,4,"1,0;0,0;0,1;-192,120;-1326,962","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.2-b5,126.2-b5,126,126.2,b,5,"1,0;0,0;0,1;-22,0;-4,28","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.2-b6,126.2-b6,126,126.2,b,6,"1,0;0,0;0,1;-172,-120;1142,886","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.2-c1,126.2-c1,126,126.2,c,1,"1,1;1,0;1,1;-2191,1164;-49081,30936","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.2-c2,126.2-c2,126,126.2,c,2,"1,1;1,0;1,1;-1,4;-1,4","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.2-c3,126.2-c3,126,126.2,c,3,"1,1;1,0;1,1;-1,-16;-17,4","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-126.2-c4,126.2-c4,126,126.2,c,4,"1,1;1,0;1,1;-6271,-1721;-206257,-80204","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-128.1-a1,128.1-a1,128,128.1,a,1,"0,0;-1,-1;0,0;3,2;-7,-5","[""(w)""]",[],[],0
2.2.8.1-128.1-a2,128.1-a2,128,128.1,a,2,"0,1;0,-1;0,1;-7,-4;8,6","[""(w)""]",[],[],0
2.2.8.1-128.1-a3,128.1-a3,128,128.1,a,3,"0,0;-1,1;0,0;-6,4;14,-10","[""(w)""]",[],[],0
2.2.8.1-128.1-a4,128.1-a4,128,128.1,a,4,"0,1;-1,-1;0,1;-7,4;-9,6","[""(w)""]",[],[],0
2.2.8.1-128.1-b1,128.1-b1,128,128.1,b,1,"0,0;1,1;0,0;3,2;7,5","[""(w)""]",[],[],0
2.2.8.1-128.1-b2,128.1-b2,128,128.1,b,2,"0,1;-1,1;0,1;-7,-4;-9,-6","[""(w)""]",[],[],0
2.2.8.1-128.1-b3,128.1-b3,128,128.1,b,3,"0,0;1,-1;0,0;-6,4;-14,10","[""(w)""]",[],[],0
2.2.8.1-128.1-b4,128.1-b4,128,128.1,b,4,"0,1;0,1;0,1;-7,4;8,-6","[""(w)""]",[],[],0
2.2.8.1-136.1-a1,136.1-a1,136,136.1,a,1,"0,1;0,1;0,1;-1,0;-2,-1","[""(w)"", ""(-3*w-1)""]",[],[],0
2.2.8.1-136.1-a2,136.1-a2,136,136.1,a,2,"0,1;0,1;0,1;-21,-10;-54,-35","[""(w)"", ""(-3*w-1)""]",[],[],0
2.2.8.1-136.1-b1,136.1-b1,136,136.1,b,1,"0,1;-1,1;0,0;-14,-30;-126,-84","[""(w)"", ""(-3*w-1)""]",[],[],0
2.2.8.1-136.1-b2,136.1-b2,136,136.1,b,2,"0,1;-1,1;0,0;1,0;0,0","[""(w)"", ""(-3*w-1)""]",[],[],0
2.2.8.1-136.1-b3,136.1-b3,136,136.1,b,3,"0,1;-1,1;0,0;-4,0;2,-4","[""(w)"", ""(-3*w-1)""]",[],[],0
2.2.8.1-136.1-b4,136.1-b4,136,136.1,b,4,"0,1;-1,1;0,0;-54,20;194,-108","[""(w)"", ""(-3*w-1)""]",[],[],0
2.2.8.1-136.1-b5,136.1-b5,136,136.1,b,5,"0,1;-1,1;0,0;-34,-20;-102,-76","[""(w)"", ""(-3*w-1)""]",[],[],0
2.2.8.1-136.1-b6,136.1-b6,136,136.1,b,6,"0,1;-1,1;0,0;-534,-330;-6334,-4356","[""(w)"", ""(-3*w-1)""]",[],[],0
2.2.8.1-136.2-a1,136.2-a1,136,136.2,a,1,"0,1;0,-1;0,1;-1,0;-2,1","[""(w)"", ""(3*w-1)""]",[],[],0
2.2.8.1-136.2-a2,136.2-a2,136,136.2,a,2,"0,1;0,-1;0,1;-21,10;-54,35","[""(w)"", ""(3*w-1)""]",[],[],0
2.2.8.1-136.2-b1,136.2-b1,136,136.2,b,1,"0,1;-1,-1;0,0;1,0;0,0","[""(w)"", ""(3*w-1)""]",[],[],0
2.2.8.1-136.2-b2,136.2-b2,136,136.2,b,2,"0,1;-1,-1;0,0;-14,30;-126,84","[""(w)"", ""(3*w-1)""]",[],[],0
2.2.8.1-136.2-b3,136.2-b3,136,136.2,b,3,"0,1;-1,-1;0,0;-34,20;-102,76","[""(w)"", ""(3*w-1)""]",[],[],0
2.2.8.1-136.2-b4,136.2-b4,136,136.2,b,4,"0,1;-1,-1;0,0;-534,330;-6334,4356","[""(w)"", ""(3*w-1)""]",[],[],0
2.2.8.1-136.2-b5,136.2-b5,136,136.2,b,5,"0,1;-1,-1;0,0;-4,0;2,4","[""(w)"", ""(3*w-1)""]",[],[],0
2.2.8.1-136.2-b6,136.2-b6,136,136.2,b,6,"0,1;-1,-1;0,0;-54,-20;194,108","[""(w)"", ""(3*w-1)""]",[],[],0
2.2.8.1-142.1-a1,142.1-a1,142,142.1,a,1,"1,1;0,-1;1,1;-15,8;-38,25","[""(w)"", ""(-6*w-1)""]",[],[],0
2.2.8.1-142.1-a2,142.1-a2,142,142.1,a,2,"1,1;0,-1;1,1;0,-2;0,-1","[""(w)"", ""(-6*w-1)""]",[],[],0
2.2.8.1-142.1-b1,142.1-b1,142,142.1,b,1,"1,0;0,1;0,1;-14,-12;24,18","[""(w)"", ""(-6*w-1)""]",[],[],0
2.2.8.1-142.1-b2,142.1-b2,142,142.1,b,2,"1,0;0,1;0,1;-364,338;-6458,1866","[""(w)"", ""(-6*w-1)""]",[],[],0
2.2.8.1-142.1-c1,142.1-c1,142,142.1,c,1,"1,0;0,-1;0,1;432,-320;576,-427","[""(w)"", ""(-6*w-1)""]",[],[],0
2.2.8.1-142.1-c2,142.1-c2,142,142.1,c,2,"1,1;-1,0;1,1;-3,1;1,-3","[""(w)"", ""(-6*w-1)""]",[],[],0
2.2.8.1-142.1-d1,142.1-d1,142,142.1,d,1,"1,0;0,1;1,1;-1,0;0,-1","[""(w)"", ""(-6*w-1)""]",[],[],0
2.2.8.1-142.2-a1,142.2-a1,142,142.2,a,1,"1,1;0,0;1,1;-15,-10;-38,-26","[""(w)"", ""(6*w-1)""]",[],[],0
2.2.8.1-142.2-a2,142.2-a2,142,142.2,a,2,"1,1;0,0;1,1;0,0;0,0","[""(w)"", ""(6*w-1)""]",[],[],0
2.2.8.1-142.2-b1,142.2-b1,142,142.2,b,1,"1,0;0,-1;0,1;-364,-339;-6458,-1866","[""(w)"", ""(6*w-1)""]",[],[],0
2.2.8.1-142.2-b2,142.2-b2,142,142.2,b,2,"1,0;0,-1;0,1;-14,11;24,-18","[""(w)"", ""(6*w-1)""]",[],[],0
2.2.8.1-142.2-c1,142.2-c1,142,142.2,c,1,"1,1;-1,-1;1,1;-3,-3;1,2","[""(w)"", ""(6*w-1)""]",[],[],0
2.2.8.1-142.2-c2,142.2-c2,142,142.2,c,2,"1,0;0,1;0,1;432,319;576,427","[""(w)"", ""(6*w-1)""]",[],[],0
2.2.8.1-142.2-d1,142.2-d1,142,142.2,d,1,"1,0;0,-1;1,1;-1,-1;0,0","[""(w)"", ""(6*w-1)""]",[],[],0
2.2.8.1-144.1-a1,144.1-a1,144,144.1,a,1,"0,0;1,-1;0,0;-238,-160;2072,1458","[""(w)"", ""(3)""]",[],[],0
2.2.8.1-144.1-a2,144.1-a2,144,144.1,a,2,"0,0;1,-1;0,0;2,0;-8,-6","[""(w)"", ""(3)""]",[],[],0
2.2.8.1-144.1-a3,144.1-a3,144,144.1,a,3,"0,0;-1,1;0,0;-10,-8;-20,-14","[""(w)"", ""(3)""]",[],[],0
2.2.8.1-144.1-a4,144.1-a4,144,144.1,a,4,"0,0;-1,1;0,0;-970,-648;15740,10986","[""(w)"", ""(3)""]",[],[],0
2.2.8.1-144.1-b1,144.1-b1,144,144.1,b,1,"0,1;0,0;0,1;-817,510;11650,-7986","[""(w)"", ""(3)""]",[],[],0
2.2.8.1-144.1-b2,144.1-b2,144,144.1,b,2,"0,1;0,0;0,1;3,0;22,0","[""(w)"", ""(3)""]",[],"[""48.a6"", ""192.b6""]",0
2.2.8.1-144.1-b3,144.1-b3,144,144.1,b,3,"0,0;1,0;0,0;1,0;0,0","[""(w)"", ""(3)""]",[],"[""48.a5"", ""192.b5""]",0
2.2.8.1-144.1-b4,144.1-b4,144,144.1,b,4,"0,1;0,0;0,1;-2,0;-1,0","[""(w)"", ""(3)""]",[],"[""48.a4"", ""192.b4""]",0
2.2.8.1-144.1-b5,144.1-b5,144,144.1,b,5,"0,1;0,0;0,1;-7,0;4,0","[""(w)"", ""(3)""]",[],"[""48.a3"", ""192.b3""]",0
2.2.8.1-144.1-b6,144.1-b6,144,144.1,b,6,"0,1;0,0;0,1;-17,0;-28,0","[""(w)"", ""(3)""]",[],"[""48.a2"", ""192.b2""]",0
2.2.8.1-144.1-b7,144.1-b7,144,144.1,b,7,"0,1;0,0;0,1;-97,0;346,0","[""(w)"", ""(3)""]",[],"[""48.a1"", ""192.b1""]",0
2.2.8.1-144.1-b8,144.1-b8,144,144.1,b,8,"0,1;0,0;0,1;-817,-510;11650,7986","[""(w)"", ""(3)""]",[],[],0
2.2.8.1-146.1-a1,146.1-a1,146,146.1,a,1,"1,0;1,1;0,1;-38,14;138,-134","[""(w)"", ""(-2*w+9)""]",[],[],0
2.2.8.1-146.1-b1,146.1-b1,146,146.1,b,1,"1,1;-1,1;1,0;-39,-26;-151,-106","[""(w)"", ""(-2*w+9)""]",[],[],0
2.2.8.1-146.1-b2,146.1-b2,146,146.1,b,2,"1,1;-1,1;1,0;1,-1;-1,0","[""(w)"", ""(-2*w+9)""]",[],[],0
2.2.8.1-146.2-a1,146.2-a1,146,146.2,a,1,"1,0;1,-1;0,1;-38,-15;138,134","[""(w)"", ""(2*w+9)""]",[],[],0
2.2.8.1-146.2-b1,146.2-b1,146,146.2,b,1,"1,1;-1,1;1,1;-40,24;-101,66","[""(w)"", ""(2*w+9)""]",[],[],0
