label,level_norm,level_label,dimension,weight,is_base_change,is_CM,sealed,eigs25
2.2.8.1-514.2-b,514,514.2,1,"[2, 2]",no,no,0,"[1, 4, 0, 2, -2, -2, -4, -8, -2, 8, 0, -6, -2, 8, -12, -8, 12, -6, -6, 16, -4, -6, 10, 6, 2]"
2.2.8.1-514.2-c,514,514.2,1,"[2, 2]",no,no,0,"[-1, -4, -1, 1, 0, 6, 0, 6, 2, 2, -4, 12, 3, 0, 0, 9, 12, 2, 2, -1, -1, 9, 6, 8, -13]"
2.2.8.1-514.2-d,514,514.2,1,"[2, 2]",no,no,0,"[1, -4, -4, -4, 4, 0, -8, -2, -2, 0, -4, -2, 2, 0, 6, -8, 8, 6, -14, 12, -10, 0, 12, -12, 2]"
2.2.8.1-521.1-a,521,521.1,1,"[2, 2]",no,no,0,"[0, -4, -1, -2, 3, 6, 3, 0, -1, 2, 8, 3, 12, -6, 0, 3, 0, 2, 11, -1, -10, -9, 0, 14, 2]"
2.2.8.1-521.2-a,521,521.2,1,"[2, 2]",no,no,0,"[0, -1, -4, -2, 6, 3, 0, 3, -1, 8, 2, 12, 3, 0, -6, 0, 3, 11, 2, -10, -1, 0, -9, 2, 14]"
2.2.8.1-526.1-a,526,526.1,1,"[2, 2]",no,no,0,"[-1, 2, 5, -2, 3, 3, -3, -3, 2, -1, -1, -3, -6, 6, -3, 0, -15, -1, 8, 8, -10, -3, 6, -13, -16]"
2.2.8.1-526.1-b,526,526.1,1,"[2, 2]",no,no,0,"[1, -4, -3, -4, -3, -7, 3, 9, -6, -3, 3, -3, 2, 4, -3, -10, -1, -7, 12, -8, 10, -9, 14, 13, -16]"
2.2.8.1-526.2-a,526,526.2,1,"[2, 2]",no,no,0,"[-1, 5, 2, -2, 3, 3, -3, -3, 2, -1, -1, -6, -3, -3, 6, -15, 0, 8, -1, -10, 8, 6, -3, -16, -13]"
2.2.8.1-526.2-b,526,526.2,1,"[2, 2]",no,no,0,"[1, -3, -4, -4, -7, -3, 9, 3, -6, 3, -3, 2, -3, -3, 4, -1, -10, 12, -7, 10, -8, 14, -9, -16, 13]"
2.2.8.1-527.1-a,527,527.1,1,"[2, 2]",no,no,0,"[0, 0, 0, -4, 1, -4, 0, -4, 6, -6, -1, -10, -4, -12, 0, -8, 2, 2, 10, 8, -6, -10, 10, -6, 8]"
2.2.8.1-527.1-b,527,527.1,1,"[2, 2]",no,no,0,"[-1, -2, -2, 2, -1, -2, -4, 0, -2, -8, 1, 6, 12, -8, -6, -8, 8, -4, -14, -14, 0, -12, 6, 4, 10]"
2.2.8.1-527.2-a,527,527.2,1,"[2, 2]",no,no,0,"[1, 0, 0, 2, 4, -1, 6, 4, 2, 8, -1, 0, -2, 0, 0, 12, -8, -14, 14, 12, -10, 2, -6, 2, -6]"
2.2.8.1-527.3-a,527,527.3,1,"[2, 2]",no,no,0,"[1, 0, 0, 2, -1, 4, 4, 6, 2, -1, 8, -2, 0, 0, 0, -8, 12, 14, -14, -10, 12, -6, 2, -6, 2]"
2.2.8.1-527.4-a,527,527.4,1,"[2, 2]",no,no,0,"[0, 0, 0, -4, -4, 1, -4, 0, 6, -1, -6, -4, -10, 0, -12, 2, -8, 10, 2, -6, 8, 10, -10, 8, -6]"
2.2.8.1-527.4-b,527,527.4,1,"[2, 2]",no,no,0,"[-1, -2, -2, 2, -2, -1, 0, -4, -2, 1, -8, 12, 6, -6, -8, 8, -8, -14, -4, 0, -14, 6, -12, 10, 4]"
2.2.8.1-529.1-a,529,529.1,1,"[2, 2]",yes,no,0,"[0, -4, -4, -2, 6, 6, -1, -1, 8, 8, 8, -12, -12, -6, -6, 6, 6, 8, 8, 8, 8, 6, 6, 2, 2]"
2.2.8.1-542.1-a,542,542.1,1,"[2, 2]",no,no,0,"[1, -2, 3, 5, 3, -2, -6, -6, 1, -8, -8, 12, -8, 3, 13, -3, 7, -6, 4, 5, 0, 0, -10, 13, -12]"
2.2.8.1-542.2-a,542,542.2,1,"[2, 2]",no,no,0,"[1, 3, -2, 5, -2, 3, -6, -6, 1, -8, -8, -8, 12, 13, 3, 7, -3, 4, -6, 0, 5, -10, 0, -12, 13]"
2.2.8.1-544.1-a,544,544.1,1,"[2, 2]",no,no,0,"[0, 4, 0, -2, 1, -6, 0, 4, 6, 8, 8, 2, -2, 0, 0, -4, -8, 2, -2, 16, -8, -6, -14, 18, -14]"
2.2.8.1-544.1-b,544,544.1,1,"[2, 2]",no,no,0,"[0, 0, -4, 2, 1, 2, 4, 8, 2, 4, -8, 10, 2, 12, 4, 0, 4, -6, 2, -16, 4, -6, -6, -14, 2]"
2.2.8.1-544.1-c,544,544.1,1,"[2, 2]",no,no,0,"[0, -4, 0, -2, 1, -6, 0, -4, 6, -8, -8, 2, -2, 0, 0, 4, 8, 2, -2, -16, 8, -6, -14, 18, -14]"
2.2.8.1-544.1-d,544,544.1,1,"[2, 2]",no,no,0,"[0, 0, 4, 2, 1, 2, -4, -8, 2, -4, 8, 10, 2, -12, -4, 0, -4, -6, 2, 16, -4, -6, -6, -14, 2]"
2.2.8.1-544.1-e,544,544.1,1,"[2, 2]",no,no,0,"[0, 2, 4, 0, -1, 2, 0, 2, -8, 8, -4, -2, -12, 8, -8, -2, 4, -10, 8, -8, 8, -6, 14, -2, 6]"
2.2.8.1-544.1-f,544,544.1,1,"[2, 2]",no,no,0,"[0, -2, -4, 0, -1, 2, 0, -2, -8, -8, 4, -2, -12, -8, 8, 2, -4, -10, 8, 8, -8, -6, 14, -2, 6]"
2.2.8.1-544.2-a,544,544.2,1,"[2, 2]",no,no,0,"[0, 0, 4, -2, -6, 1, 4, 0, 6, 8, 8, -2, 2, 0, 0, -8, -4, -2, 2, -8, 16, -14, -6, -14, 18]"
2.2.8.1-544.2-b,544,544.2,1,"[2, 2]",no,no,0,"[0, -4, 0, 2, 2, 1, 8, 4, 2, -8, 4, 2, 10, 4, 12, 4, 0, 2, -6, 4, -16, -6, -6, 2, -14]"
2.2.8.1-544.2-c,544,544.2,1,"[2, 2]",no,no,0,"[0, 0, -4, -2, -6, 1, -4, 0, 6, -8, -8, -2, 2, 0, 0, 8, 4, -2, 2, 8, -16, -14, -6, -14, 18]"
2.2.8.1-544.2-d,544,544.2,1,"[2, 2]",no,no,0,"[0, 4, 0, 2, 2, 1, -8, -4, 2, 8, -4, 2, 10, -4, -12, -4, 0, 2, -6, -4, 16, -6, -6, 2, -14]"
2.2.8.1-544.2-e,544,544.2,1,"[2, 2]",no,no,0,"[0, 4, 2, 0, 2, -1, 2, 0, -8, -4, 8, -12, -2, -8, 8, 4, -2, 8, -10, 8, -8, 14, -6, 6, -2]"
2.2.8.1-544.2-f,544,544.2,1,"[2, 2]",no,no,0,"[0, -4, -2, 0, 2, -1, -2, 0, -8, 4, -8, -12, -2, 8, -8, -4, 2, 8, -10, -8, 8, 14, -6, 6, -2]"
2.2.8.1-548.1-a,548,548.1,1,"[2, 2]",no,no,0,"[0, 0, 4, 2, 2, -6, 6, 0, 2, -8, -2, -2, 2, -2, 12, 14, -8, -6, -14, 4, -6, -6, -2, 2, -10]"
2.2.8.1-548.2-a,548,548.2,1,"[2, 2]",no,no,0,"[0, 4, 0, 2, -6, 2, 0, 6, 2, -2, -8, 2, -2, 12, -2, -8, 14, -14, -6, -6, 4, -2, -6, -10, 2]"
2.2.8.1-553.1-a,553,553.1,1,"[2, 2]",no,no,0,"[2, 4, 1, 0, -2, 2, 0, -4, -6, 0, 0, 2, 0, 0, -10, 8, 12, 8, 2, 1, 4, 6, -12, -2, 2]"
2.2.8.1-553.2-a,553,553.2,1,"[2, 2]",no,no,0,"[-1, -2, 1, -4, 4, 2, -6, 0, -10, 2, 4, -6, -2, -12, 8, 0, -6, 0, -16, 0, -1, 0, -8, 6, -2]"
2.2.8.1-553.3-a,553,553.3,1,"[2, 2]",no,no,0,"[-1, 1, -2, -4, 2, 4, 0, -6, -10, 4, 2, -2, -6, 8, -12, -6, 0, -16, 0, -1, 0, -8, 0, -2, 6]"
2.2.8.1-553.4-a,553,553.4,1,"[2, 2]",no,no,0,"[2, 1, 4, 0, 2, -2, -4, 0, -6, 0, 0, 0, 2, -10, 0, 12, 8, 2, 8, 4, 1, -12, 6, 2, -2]"
2.2.8.1-558.1-a,558,558.1,1,"[2, 2]",no,no,0,"[1, -2, 3, -1, 8, 3, -6, -6, -4, 1, 7, 2, 12, -2, 3, 7, -8, -11, -16, 0, -10, 0, -5, -2, 3]"
2.2.8.1-558.1-b,558,558.1,1,"[2, 2]",no,no,0,"[-1, -2, 1, -1, 0, 5, 6, 2, -4, -1, 7, -2, 0, 6, 11, 5, 0, 1, 4, 12, 6, 16, -1, 2, -11]"
2.2.8.1-558.1-c,558,558.1,1,"[2, 2]",no,no,0,"[-1, 2, 4, 1, 0, 2, 4, -4, -2, 1, -4, 4, 0, -4, -6, -8, -8, -10, -2, 8, 10, -10, -18, 0, -8]"
2.2.8.1-558.1-d,558,558.1,1,"[2, 2]",no,no,0,"[-1, -3, -2, 1, 6, -7, 1, -3, -7, -1, 1, -1, 2, -8, -8, -8, 5, 2, -13, -10, -4, 7, 12, 9, -5]"
2.2.8.1-558.1-e,558,558.1,1,"[2, 2]",no,no,0,"[-1, 2, -1, 1, 0, -3, -6, 6, 8, 1, 11, -6, 0, 6, 9, -3, 12, 5, 8, 8, -10, 0, -3, -10, -13]"
2.2.8.1-558.1-f,558,558.1,1,"[2, 2]",no,no,0,"[1, 3, -2, -1, -2, 3, -1, 9, 1, 1, -3, 7, 2, -12, 8, -8, -13, -6, 9, -10, 0, 5, 0, 3, -7]"
2.2.8.1-558.2-a,558,558.2,1,"[2, 2]",no,no,0,"[1, 3, -2, -1, 3, 8, -6, -6, -4, 7, 1, 12, 2, 3, -2, -8, 7, -16, -11, -10, 0, -5, 0, 3, -2]"
2.2.8.1-558.2-b,558,558.2,1,"[2, 2]",no,no,0,"[-1, 1, -2, -1, 5, 0, 2, 6, -4, 7, -1, 0, -2, 11, 6, 0, 5, 4, 1, 6, 12, -1, 16, -11, 2]"
2.2.8.1-558.2-c,558,558.2,1,"[2, 2]",no,no,0,"[-1, 4, 2, 1, 2, 0, -4, 4, -2, -4, 1, 0, 4, -6, -4, -8, -8, -2, -10, 10, 8, -18, -10, -8, 0]"
2.2.8.1-558.2-d,558,558.2,1,"[2, 2]",no,no,0,"[-1, -2, -3, 1, -7, 6, -3, 1, -7, 1, -1, 2, -1, -8, -8, 5, -8, -13, 2, -4, -10, 12, 7, -5, 9]"
2.2.8.1-558.2-e,558,558.2,1,"[2, 2]",no,no,0,"[-1, -1, 2, 1, -3, 0, 6, -6, 8, 11, 1, 0, -6, 9, 6, 12, -3, 8, 5, -10, 8, -3, 0, -13, -10]"
2.2.8.1-558.2-f,558,558.2,1,"[2, 2]",no,no,0,"[1, -2, 3, -1, 3, -2, 9, -1, 1, -3, 1, 2, 7, 8, -12, -13, -8, 9, -6, 0, -10, 0, 5, -7, 3]"
2.2.8.1-562.1-a,562,562.1,1,"[2, 2]",no,no,0,"[1, -2, 3, 5, -7, 3, -6, 4, -9, 2, 7, -3, -8, 3, 3, 12, 12, -6, -6, 0, -10, -10, -10, 18, -12]"
2.2.8.1-562.1-b,562,562.1,1,"[2, 2]",no,no,0,"[1, 4, 3, -1, -4, 0, -3, -8, 6, -10, -2, 0, -11, -9, 6, -12, 9, -6, -3, 15, 17, 14, 5, -12, 15]"
2.2.8.1-562.1-c,562,562.1,1,"[2, 2]",no,no,0,"[-1, 0, -1, -1, -3, -5, -6, -6, -7, 0, -3, 3, -4, 9, 13, 8, 10, -8, 14, 0, 16, 0, 14, -2, -16]"
2.2.8.1-562.1-d,562,562.1,1,"[2, 2]",no,no,0,"[1, -4, -3, -3, -5, -3, -6, -2, 5, 0, 3, 7, 8, 1, -13, -4, 10, 4, -6, 8, -4, 0, 2, -14, -8]"
2.2.8.1-562.2-a,562,562.2,1,"[2, 2]",no,no,0,"[1, 3, -2, 5, 3, -7, 4, -6, -9, 7, 2, -8, -3, 3, 3, 12, 12, -6, -6, -10, 0, -10, -10, -12, 18]"
2.2.8.1-562.2-b,562,562.2,1,"[2, 2]",no,no,0,"[1, 3, 4, -1, 0, -4, -8, -3, 6, -2, -10, -11, 0, 6, -9, 9, -12, -3, -6, 17, 15, 5, 14, 15, -12]"
2.2.8.1-562.2-c,562,562.2,1,"[2, 2]",no,no,0,"[-1, -1, 0, -1, -5, -3, -6, -6, -7, -3, 0, -4, 3, 13, 9, 10, 8, 14, -8, 16, 0, 14, 0, -16, -2]"
2.2.8.1-562.2-d,562,562.2,1,"[2, 2]",no,no,0,"[1, -3, -4, -3, -3, -5, -2, -6, 5, 3, 0, 8, 7, -13, 1, 10, -4, -6, 4, -4, 8, 2, 0, -8, -14]"
2.2.8.1-567.1-a,567,567.1,1,"[2, 2]",no,no,0,"[-1, -1, 4, 0, 2, 2, -4, 8, -6, 8, -4, 10, -2, -12, 0, 0, 0, -6, 6, 16, 4, 10, -14, -2, 10]"
2.2.8.1-567.2-a,567,567.2,1,"[2, 2]",no,no,0,"[-1, 4, -1, 0, 2, 2, 8, -4, -6, -4, 8, -2, 10, 0, -12, 0, 0, 6, -6, 4, 16, -14, 10, 10, -2]"
2.2.8.1-568.1-a,568,568.1,1,"[2, 2]",no,no,0,"[0, -3, 1, -4, -4, -7, 4, 4, -3, -2, -4, 0, -9, 0, 7, 1, -9, 7, -1, -1, -6, 6, 5, 19, 0]"
2.2.8.1-568.2-a,568,568.2,1,"[2, 2]",no,no,0,"[0, 1, -3, -4, -7, -4, 4, 4, -3, -4, -2, -9, 0, 7, 0, -9, 1, -1, 7, -6, -1, 5, 6, 0, 19]"
2.2.8.1-574.1-a,574,574.1,1,"[2, 2]",no,no,0,"[-1, 1, -4, -2, 0, 0, 0, -6, 2, -4, -4, -6, -1, 0, -6, 6, 0, 2, -16, -16, -10, 6, 6, 2, -10]"
2.2.8.1-574.2-a,574,574.2,1,"[2, 2]",no,no,0,"[1, -5, -1, -5, -4, -1, 4, -2, -8, 7, -5, -7, -1, 13, 0, 7, 8, -8, 14, -4, -8, -14, -12, -14, 5]"
2.2.8.1-574.2-b,574,574.2,1,"[2, 2]",no,no,0,"[-1, -1, 1, 1, 0, 3, 0, 6, -4, 5, 5, -9, 1, -9, 12, 15, 12, -4, 14, -4, 8, 6, 0, 14, -7]"
2.2.8.1-574.2-c,574,574.2,1,"[2, 2]",no,no,0,"[-1, 4, 1, 1, 0, -2, 0, 1, 1, -10, 10, 11, 1, 6, -13, -15, 7, -14, -11, -4, -2, -4, 10, 9, 3]"
2.2.8.1-574.2-d,574,574.2,1,"[2, 2]",no,no,0,"[1, 2, 1, -2, -6, 6, 6, 0, 2, -4, -4, 6, -1, 0, 0, 0, -12, -4, 2, -4, 8, -12, 0, 8, 8]"
2.2.8.1-574.2-e,574,574.2,1,"[2, 2]",no,no,0,"[-1, 4, -1, 1, -4, 2, 4, -5, 7, 10, -2, -7, -1, -2, 3, 7, -1, -2, -7, 8, 10, 4, -18, 7, 17]"
2.2.8.1-574.3-a,574,574.3,1,"[2, 2]",no,no,0,"[1, -1, -5, -5, -1, -4, -2, 4, -8, -5, 7, -1, -7, 0, 13, 8, 7, 14, -8, -8, -4, -12, -14, 5, -14]"
2.2.8.1-574.3-b,574,574.3,1,"[2, 2]",no,no,0,"[-1, 1, -1, 1, 3, 0, 6, 0, -4, 5, 5, 1, -9, 12, -9, 12, 15, 14, -4, 8, -4, 0, 6, -7, 14]"
2.2.8.1-574.3-c,574,574.3,1,"[2, 2]",no,no,0,"[-1, 1, 4, 1, -2, 0, 1, 0, 1, 10, -10, 1, 11, -13, 6, 7, -15, -11, -14, -2, -4, 10, -4, 3, 9]"
2.2.8.1-574.3-d,574,574.3,1,"[2, 2]",no,no,0,"[1, 1, 2, -2, 6, -6, 0, 6, 2, -4, -4, -1, 6, 0, 0, -12, 0, 2, -4, 8, -4, 0, -12, 8, 8]"
2.2.8.1-574.3-e,574,574.3,1,"[2, 2]",no,no,0,"[-1, -1, 4, 1, 2, -4, -5, 4, 7, -2, 10, -1, -7, 3, -2, -1, 7, -7, -2, 10, 8, -18, 4, 17, 7]"
2.2.8.1-574.4-a,574,574.4,1,"[2, 2]",no,no,0,"[-1, -4, 1, -2, 0, 0, -6, 0, 2, -4, -4, -1, -6, -6, 0, 0, 6, -16, 2, -10, -16, 6, 6, -10, 2]"
2.2.8.1-578.1-a,578,578.1,1,"[2, 2]",no,no,0,"[-1, 0, -2, -4, 1, -1, -2, 4, -4, 4, -8, -12, 2, -8, 8, -8, -6, -8, 10, 8, -8, -2, -14, -10, -10]"
2.2.8.1-578.1-b,578,578.1,1,"[2, 2]",no,no,0,"[1, 2, 2, -2, -1, 1, -6, 6, 2, -4, -4, 0, 12, 0, 0, 6, -6, -16, 8, -4, 8, -18, 6, 2, -10]"
2.2.8.1-578.1-c,578,578.1,1,"[2, 2]",no,no,0,"[-1, -2, 0, -4, -1, 1, 4, -2, -4, -8, 4, 2, -12, 8, -8, -6, -8, 10, -8, -8, 8, -14, -2, -10, -10]"
2.2.8.1-578.1-d,578,578.1,1,"[2, 2]",yes,no,0,"[1, -4, -4, -2, -1, -1, 0, 0, -10, -4, -4, 6, 6, 0, 0, 0, 0, 2, 2, 8, 8, -6, -6, 14, 14]"
2.2.8.1-578.1-e,578,578.1,1,"[2, 2]",no,no,0,"[1, -2, 2, 2, 1, -1, -2, 6, -2, 8, 0, -8, -8, 0, 8, 6, -2, 4, 0, -4, 8, 6, 6, -2, -14]"
2.2.8.1-578.1-f,578,578.1,1,"[2, 2]",no,no,0,"[1, 2, 2, -2, 1, -1, 6, -6, 2, -4, -4, 12, 0, 0, 0, -6, 6, 8, -16, 8, -4, 6, -18, -10, 2]"
2.2.8.1-578.1-g,578,578.1,1,"[2, 2]",no,no,0,"[1, 2, -2, 2, -1, 1, 6, -2, -2, 0, 8, -8, -8, 8, 0, -2, 6, 0, 4, 8, -4, 6, 6, -14, -2]"
2.2.8.1-578.2-a,578,578.2,1,"[2, 2]",no,no,0,"[1, 5, -4, 1, 0, 0, -3, 6, -4, 2, 5, -12, 6, -6, 3, 0, 9, -1, -10, -4, 5, -9, -9, -4, -10]"
2.2.8.1-578.2-b,578,578.2,1,"[2, 2]",no,no,0,"[-1, 1, 2, 5, 0, 6, -9, 6, -2, -4, -5, 6, 0, 0, -9, -6, 15, -7, -2, -14, 5, -15, -3, 2, -8]"
2.2.8.1-578.2-c,578,578.2,1,"[2, 2]",no,no,0,"[-1, -1, 2, -5, 0, -6, -9, -6, 2, -4, 5, 6, 0, 0, -9, 6, 15, -7, 2, 14, 5, -15, -3, 2, 8]"
2.2.8.1-578.2-d,578,578.2,1,"[2, 2]",no,no,0,"[-1, -2, -4, -4, 0, 6, 0, 6, 4, 8, 4, 6, 0, 0, 0, -6, -12, 14, 4, -8, 8, -6, 6, 14, 10]"
2.2.8.1-578.2-e,578,578.2,1,"[2, 2]",no,no,0,"[1, -5, -4, -1, 0, 0, -3, -6, 4, 2, -5, -12, -6, -6, 3, 0, 9, -1, 10, 4, 5, -9, -9, -4, 10]"
2.2.8.1-578.3-a,578,578.3,1,"[2, 2]",no,no,0,"[1, -4, 5, 1, 0, 0, 6, -3, -4, 5, 2, 6, -12, 3, -6, 9, 0, -10, -1, 5, -4, -9, -9, -10, -4]"
2.2.8.1-578.3-b,578,578.3,1,"[2, 2]",no,no,0,"[-1, 2, 1, 5, 6, 0, 6, -9, -2, -5, -4, 0, 6, -9, 0, 15, -6, -2, -7, 5, -14, -3, -15, -8, 2]"
2.2.8.1-578.3-c,578,578.3,1,"[2, 2]",no,no,0,"[-1, 2, -1, -5, -6, 0, -6, -9, 2, 5, -4, 0, 6, -9, 0, 15, 6, 2, -7, 5, 14, -3, -15, 8, 2]"
2.2.8.1-578.3-d,578,578.3,1,"[2, 2]",no,no,0,"[-1, -4, -2, -4, 6, 0, 6, 0, 4, 4, 8, 0, 6, 0, 0, -12, -6, 4, 14, 8, -8, 6, -6, 10, 14]"
2.2.8.1-578.3-e,578,578.3,1,"[2, 2]",no,no,0,"[1, -4, -5, -1, 0, 0, -6, -3, 4, -5, 2, -6, -12, 3, -6, 9, 0, 10, -1, 5, 4, -9, -9, 10, -4]"
2.2.8.1-584.1-a,584,584.1,1,"[2, 2]",no,no,0,"[0, -2, 1, -5, -7, -2, 1, -4, -2, -4, 5, -3, 3, -3, 6, 15, 0, -1, -3, 8, -16, -12, 4, -12, 2]"
2.2.8.1-584.2-a,584,584.2,1,"[2, 2]",no,no,0,"[0, 1, -2, -5, -2, -7, -4, 1, -2, 5, -4, 3, -3, 6, -3, 0, 15, -3, -1, -16, 8, 4, -12, 2, -12]"
2.2.8.1-599.1-a,599,599.1,1,"[2, 2]",no,no,0,"[-1, -4, -1, 2, -2, 0, 3, -5, 5, 3, 1, -6, -10, 3, -12, -12, -16, 0, -11, 2, 4, 3, 0, 10, 3]"
2.2.8.1-599.2-a,599,599.2,1,"[2, 2]",no,no,0,"[-1, -1, -4, 2, 0, -2, -5, 3, 5, 1, 3, -10, -6, -12, 3, -16, -12, -11, 0, 4, 2, 0, 3, 3, 10]"
2.2.8.1-601.1-a,601,601.1,1,"[2, 2]",no,no,0,"[-1, 0, -3, -1, 0, -3, -3, 9, 3, 1, -2, -10, -6, -2, -6, 0, 4, -14, -8, -4, -16, 15, -9, -10, -13]"
2.2.8.1-601.2-a,601,601.2,1,"[2, 2]",no,no,0,"[-1, -3, 0, -1, -3, 0, 9, -3, 3, -2, 1, -6, -10, -6, -2, 4, 0, -8, -14, -16, -4, -9, 15, -13, -10]"
2.2.8.1-604.1-a,604,604.1,1,"[2, 2]",no,no,0,"[0, 0, -2, -3, -6, -4, -9, 5, -1, -5, 6, -5, 0, 6, 5, 6, -4, 5, -4, 0, -4, 2, 6, 6, -12]"
2.2.8.1-604.1-b,604,604.1,1,"[2, 2]",no,no,0,"[0, -4, 2, -5, 2, -4, 3, -1, -9, 7, -10, 11, -12, -10, -1, 14, 0, -5, 0, -8, 4, -10, -14, -14, 4]"
2.2.8.1-604.2-a,604,604.2,1,"[2, 2]",no,no,0,"[0, -2, 0, -3, -4, -6, 5, -9, -1, 6, -5, 0, -5, 5, 6, -4, 6, -4, 5, -4, 0, 6, 2, -12, 6]"
2.2.8.1-604.2-b,604,604.2,1,"[2, 2]",no,no,0,"[0, 2, -4, -5, -4, 2, -1, 3, -9, -10, 7, -12, 11, -1, -10, 0, 14, 0, -5, 4, -8, -14, -10, 4, -14]"
2.2.8.1-612.1-a,612,612.1,1,"[2, 2]",no,no,0,"[0, -4, 0, -1, -1, -2, 0, -8, -6, 0, 0, 2, 6, -8, -4, -8, 0, -6, 14, -4, 0, 6, 14, 2, -2]"
2.2.8.1-612.1-b,612,612.1,1,"[2, 2]",no,no,0,"[0, -2, -4, 1, 1, -2, -2, -4, 2, -8, -2, -6, -10, -6, 6, 8, 6, 14, -6, 14, -12, 10, -14, -10, -14]"
2.2.8.1-612.2-a,612,612.2,1,"[2, 2]",no,no,0,"[0, 0, -4, -1, -2, -1, -8, 0, -6, 0, 0, 6, 2, -4, -8, 0, -8, 14, -6, 0, -4, 14, 6, -2, 2]"
2.2.8.1-612.2-b,612,612.2,1,"[2, 2]",no,no,0,"[0, -4, -2, 1, -2, 1, -4, -2, 2, -2, -8, -10, -6, 6, -6, 6, 8, -6, 14, -12, 14, -14, 10, -14, -10]"
2.2.8.1-622.1-a,622,622.1,1,"[2, 2]",no,no,0,"[-1, 1, -3, 0, -5, -4, -6, 0, 2, -8, -7, 8, 5, -1, -7, 6, 15, 0, 10, 7, -5, 14, -18, 5, -18]"
2.2.8.1-622.1-b,622,622.1,1,"[2, 2]",no,no,0,"[1, -5, -1, -4, -5, -4, 2, 0, -2, 0, 9, 0, -9, -9, 1, 10, 13, 4, -6, -1, -5, -6, 2, -3, 2]"
2.2.8.1-622.2-a,622,622.2,1,"[2, 2]",no,no,0,"[-1, -3, 1, 0, -4, -5, 0, -6, 2, -7, -8, 5, 8, -7, -1, 15, 6, 10, 0, -5, 7, -18, 14, -18, 5]"
2.2.8.1-622.2-b,622,622.2,1,"[2, 2]",no,no,0,"[1, -1, -5, -4, -4, -5, 0, 2, -2, 9, 0, -9, 0, 1, -9, 13, 10, -6, 4, -5, -1, 2, -6, 2, -3]"
2.2.8.1-623.1-a,623,623.1,1,"[2, 2]",no,no,0,"[0, 0, 1, -4, -2, -2, -6, 4, -2, 0, -10, -10, 4, 12, -6, -4, -12, 16, -14, -4, 0, -1, 6, -2, -4]"
2.2.8.1-623.1-b,623,623.1,1,"[2, 2]",no,no,0,"[-1, -4, 1, -4, 3, 6, 7, -7, -8, 9, 2, 5, -9, 2, 0, 15, 2, 4, 1, 10, 16, 1, 2, 7, -12]"
2.2.8.1-623.1-c,623,623.1,1,"[2, 2]",no,no,0,"[1, 4, 1, -2, 2, 2, 0, 0, 2, 0, 8, 10, -2, -4, -8, 12, -4, -10, -14, -4, 4, 1, 10, 2, 6]"
2.2.8.1-623.1-d,623,623.1,1,"[2, 2]",no,no,0,"[1, 0, -1, 0, 3, 6, 3, 3, 4, 11, -2, -11, -7, 2, 8, 11, 10, 4, -9, 10, -8, -1, -6, 9, 8]"
2.2.8.1-623.1-e,623,623.1,1,"[2, 2]",no,no,0,"[-2, -2, 1, 2, -2, -6, -6, -8, 2, 4, -2, -2, -2, -6, -6, 2, 6, 2, 6, -14, -10, -1, 6, 6, 2]"
2.2.8.1-623.1-f,623,623.1,1,"[2, 2]",no,no,0,"[0, 4, -1, 4, -2, -2, 2, 4, -2, 0, -2, 6, -4, 0, 2, 0, 0, 8, 2, -16, 4, -1, 6, -2, -12]"
2.2.8.1-623.4-a,623,623.4,1,"[2, 2]",no,no,0,"[0, 1, 0, -4, -2, -2, 4, -6, -2, -10, 0, 4, -10, -6, 12, -12, -4, -14, 16, 0, -4, 6, -1, -4, -2]"
2.2.8.1-623.4-b,623,623.4,1,"[2, 2]",no,no,0,"[-1, 1, -4, -4, 6, 3, -7, 7, -8, 2, 9, -9, 5, 0, 2, 2, 15, 1, 4, 16, 10, 2, 1, -12, 7]"
2.2.8.1-623.4-c,623,623.4,1,"[2, 2]",no,no,0,"[1, 1, 4, -2, 2, 2, 0, 0, 2, 8, 0, -2, 10, -8, -4, -4, 12, -14, -10, 4, -4, 10, 1, 6, 2]"
2.2.8.1-623.4-d,623,623.4,1,"[2, 2]",no,no,0,"[1, -1, 0, 0, 6, 3, 3, 3, 4, -2, 11, -7, -11, 8, 2, 10, 11, -9, 4, -8, 10, -6, -1, 8, 9]"
2.2.8.1-623.4-e,623,623.4,1,"[2, 2]",no,no,0,"[-2, 1, -2, 2, -6, -2, -8, -6, 2, -2, 4, -2, -2, -6, -6, 6, 2, 6, 2, -10, -14, 6, -1, 2, 6]"
2.2.8.1-623.4-f,623,623.4,1,"[2, 2]",no,no,0,"[0, -1, 4, 4, -2, -2, 4, 2, -2, -2, 0, -4, 6, 2, 0, 0, 0, 2, 8, 4, -16, 6, -1, -12, -2]"
2.2.8.1-625.1-a,625,625.1,1,"[2, 2]",yes,no,0,"[1, 4, 4, -1, -3, -3, 4, 4, 0, 4, 4, -5, -5, -8, -8, 8, 8, -7, -7, 4, 4, -1, -1, -2, -2]"
2.2.8.1-625.1-b,625,625.1,1,"[2, 2]",yes,no,0,"[2, 2, 2, 5, -3, -3, -4, -4, 0, -8, -8, 7, 7, 2, 2, 2, 2, 1, 1, 10, 10, 5, 5, 2, 2]"
2.2.8.1-625.1-c,625,625.1,1,"[2, 2]",yes,no,0,"[-2, -2, -2, 5, 3, 3, 4, 4, 0, -8, -8, 7, 7, -2, -2, 2, 2, -1, -1, 10, 10, 5, 5, -2, -2]"
